timestamps,TransSelectedGear,TransCurrentGear,TransOutputShaftSpeed,TransInputShaftSpeed,TransShiftInProcess,Time,StateChange
2024-08-05 10:18:41.977693848-03:00,8.0,7.0,658.7273375564268,1718.3070126692805,b'Shift in process',71.977693848,1
2024-08-05 10:18:41.984855755-03:00,8.0,7.0,659.375,1720.25,b'Shift in process',71.984855755,0
2024-08-05 10:18:41.993988033-03:00,8.0,7.0,659.875,1721.625,b'Shift in process',71.99398803300001,0
2024-08-05 10:18:42.003964845-03:00,8.0,7.0,660.75,1724.75,b'Shift in process',72.003964845,0
2024-08-05 10:18:42.013776700-03:00,8.0,7.0,661.0,1722.0,b'Shift in process',72.01377670000001,0
2024-08-05 10:18:42.024302259-03:00,8.0,7.0,660.75,1721.5,b'Shift in process',72.02430225900001,0
2024-08-05 10:18:42.034279071-03:00,8.0,7.0,660.25,1722.75,b'Shift in process',72.034279071,0
2024-08-05 10:18:42.044324885-03:00,8.0,7.0,661.125,1722.625,b'Shift in process',72.04432488500001,0
2024-08-05 10:18:42.054309698-03:00,8.0,7.0,661.375,1721.75,b'Shift in process',72.05430969800001,0
2024-08-05 10:18:42.064201508-03:00,8.0,7.0,660.375,1718.875,b'Shift in process',72.06420150800001,0
2024-08-05 10:18:42.073765296-03:00,8.0,7.0,660.5,1718.25,b'Shift in process',72.073765296,0
2024-08-05 10:18:42.084294605-03:00,8.0,7.0,660.5,1716.5,b'Shift in process',72.08429460500001,0
2024-08-05 10:18:42.084898633-03:00,8.0,7.0,660.5076789274978,1716.4539264350133,b'Shift in process',72.08489863300001,0
2024-08-05 10:18:42.094127163-03:00,8.0,7.0,660.625,1715.75,b'Shift in process',72.09412716300001,0
2024-08-05 10:18:42.103895987-03:00,8.0,7.0,660.375,1713.5,b'Shift in process',72.103895987,0
2024-08-05 10:18:42.113723812-03:00,8.0,7.0,659.0,1710.625,b'Shift in process',72.113723812,0
2024-08-05 10:18:42.124309137-03:00,8.0,7.0,657.25,1711.625,b'Shift in process',72.12430913700001,0
2024-08-05 10:18:42.134293965-03:00,8.0,7.0,657.25,1708.0,b'Shift in process',72.134293965,0
2024-08-05 10:18:42.144327279-03:00,8.0,7.0,655.875,1699.75,b'Shift in process',72.14432727900001,0
2024-08-05 10:18:42.154300591-03:00,8.0,7.0,652.875,1693.125,b'Shift in process',72.15430059100001,0
2024-08-05 10:18:42.164220403-03:00,8.0,7.0,651.75,1683.625,b'Shift in process',72.164220403,0
2024-08-05 10:18:42.173684203-03:00,8.0,7.0,649.875,1674.125,b'Shift in process',72.17368420300001,0
2024-08-05 10:18:42.183693532-03:00,8.0,7.0,647.5351865150388,1669.779632099358,b'Shift in process',72.183693532,0
2024-08-05 10:18:42.184913512-03:00,8.0,7.0,647.25,1669.25,b'Shift in process',72.18491351200001,0
2024-08-05 10:18:42.193898053-03:00,8.0,7.0,645.375,1663.0,b'Shift in process',72.193898053,0
2024-08-05 10:18:42.203871114-03:00,8.0,7.0,642.375,1651.375,b'Shift in process',72.20387111400001,0
2024-08-05 10:18:42.213666470-03:00,8.0,7.0,638.25,1637.5,b'Shift in process',72.21366647,0
2024-08-05 10:18:42.224264030-03:00,8.0,7.0,636.0,1631.125,b'Shift in process',72.22426403,0
2024-08-05 10:18:42.234285343-03:00,8.0,7.0,632.625,1619.5,b'Shift in process',72.23428534300001,0
2024-08-05 10:18:42.244290187-03:00,8.0,7.0,631.5,1614.25,b'Shift in process',72.244290187,0
2024-08-05 10:18:42.254303469-03:00,8.0,7.0,628.875,1608.5,b'Shift in process',72.254303469,0
2024-08-05 10:18:42.264231296-03:00,8.0,7.0,627.25,1603.5,b'Shift in process',72.264231296,0
2024-08-05 10:18:42.273655065-03:00,8.0,7.0,626.125,1595.375,b'Shift in process',72.273655065,0
2024-08-05 10:18:42.284332409-03:00,8.0,7.0,630.875,1587.625,b'Shift in process',72.284332409,0
2024-08-05 10:18:42.284928406-03:00,8.0,7.0,631.5354389325888,1587.0577995049532,b'Shift in process',72.284928406,0
2024-08-05 10:18:42.293920681-03:00,8.0,7.0,641.5,1578.5,b'Shift in process',72.293920681,0
2024-08-05 10:18:42.303838007-03:00,8.0,7.0,653.125,1570.125,b'Shift in process',72.30383800700001,0
2024-08-05 10:18:42.313641831-03:00,8.0,7.0,663.0,1563.0,b'Shift in process',72.313641831,0
2024-08-05 10:18:42.324218922-03:00,8.0,7.0,669.125,1555.875,b'Shift in process',72.324218922,0
2024-08-05 10:18:42.334839983-03:00,8.0,7.0,674.25,1549.5,b'Shift in process',72.33483998300001,0
2024-08-05 10:18:42.344240814-03:00,8.0,7.0,675.25,1544.625,b'Shift in process',72.344240814,0
2024-08-05 10:18:42.354314612-03:00,8.0,7.0,676.875,1538.125,b'Shift in process',72.35431461200001,0
2024-08-05 10:18:42.364234424-03:00,8.0,7.0,676.25,1534.5,b'Shift in process',72.364234424,0
2024-08-05 10:18:42.373602723-03:00,8.0,7.0,676.75,1530.875,b'Shift in process',72.373602723,0
2024-08-05 10:18:42.377474652-03:00,8.0,7.0,675.6256504040296,1529.6157284525132,b'Shift in process',72.377474652,0
2024-08-05 10:18:42.384364303-03:00,8.0,7.0,673.625,1527.375,b'Shift in process',72.384364303,0
2024-08-05 10:18:42.393796837-03:00,8.0,7.0,671.375,1522.375,b'Shift in process',72.39379683700001,0
2024-08-05 10:18:42.404878689-03:00,8.0,7.0,667.625,1518.75,b'Shift in process',72.404878689,0
2024-08-05 10:18:42.413582490-03:00,8.0,7.0,665.125,1512.125,b'Shift in process',72.41358249000001,0
2024-08-05 10:18:42.424295552-03:00,8.0,7.0,663.0,1508.625,b'Shift in process',72.424295552,0
2024-08-05 10:18:42.434344865-03:00,8.0,7.0,659.125,1505.375,b'Shift in process',72.434344865,0
2024-08-05 10:18:42.444209206-03:00,8.0,7.0,657.75,1503.0,b'Shift in process',72.44420920600001,0
2024-08-05 10:18:42.454206519-03:00,8.0,7.0,655.875,1502.25,b'Shift in process',72.45420651900001,0
2024-08-05 10:18:42.464238817-03:00,8.0,7.0,654.625,1498.125,b'Shift in process',72.46423881700001,0
2024-08-05 10:18:42.474099111-03:00,8.0,7.0,655.25,1491.875,b'Shift in process',72.474099111,0
2024-08-05 10:18:42.484296194-03:00,8.0,7.0,659.0,1480.375,b'Shift in process',72.48429619400001,0
2024-08-05 10:18:42.484892176-03:00,8.0,7.0,659.2447274986225,1479.9967847748562,b'Shift in process',72.484892176,0
2024-08-05 10:18:42.494341758-03:00,8.0,7.0,663.125,1474.0,b'Shift in process',72.494341758,0
2024-08-05 10:18:42.503890560-03:00,8.0,7.0,668.25,1462.0,b'Shift in process',72.503890561,0
2024-08-05 10:18:42.514054643-03:00,8.0,7.0,671.0,1448.25,b'Shift in process',72.51405464300001,0
2024-08-05 10:18:42.524119192-03:00,8.0,7.0,672.5,1428.875,b'Shift in process',72.524119192,0
2024-08-05 10:18:42.534236272-03:00,8.0,7.0,672.75,1407.375,b'Shift in process',72.534236272,0
2024-08-05 10:18:42.544398073-03:00,8.0,7.0,673.5,1388.125,b'Shift in process',72.54439807300001,0
2024-08-05 10:18:42.554139146-03:00,8.0,7.0,673.0,1371.5,b'Shift in process',72.55413914600001,0
2024-08-05 10:18:42.564246946-03:00,8.0,7.0,671.5,1357.5,b'Shift in process',72.56424694600001,0
2024-08-05 10:18:42.573507225-03:00,8.0,7.0,669.875,1344.0,b'Shift in process',72.573507225,0
2024-08-05 10:18:42.577383158-03:00,8.0,7.0,669.0182559873996,1339.5359127764502,b'Shift in process',72.577383158,0
2024-08-05 10:18:42.584251789-03:00,8.0,7.0,667.5,1331.625,b'Shift in process',72.584251789,0
2024-08-05 10:18:42.593680532-03:00,8.0,7.0,666.0,1322.25,b'Shift in process',72.59368053200001,0
2024-08-05 10:18:42.604193875-03:00,8.0,7.0,664.5,1311.75,b'Shift in process',72.604193875,0
2024-08-05 10:18:42.613570102-03:00,8.0,7.0,663.375,1303.0,b'Shift in process',72.61357010200001,0
2024-08-05 10:18:42.624031177-03:00,8.0,7.0,663.375,1295.0,b'Shift in process',72.624031177,0
2024-08-05 10:18:42.634115979-03:00,8.0,7.0,664.625,1289.875,b'Shift in process',72.634115979,0
2024-08-05 10:18:42.644121265-03:00,8.0,7.0,666.125,1285.0,b'Shift in process',72.64412126500001,0
2024-08-05 10:18:42.654070300-03:00,8.0,7.0,667.375,1280.25,b'Shift in process',72.6540703,0
2024-08-05 10:18:42.664202588-03:00,8.0,7.0,669.125,1278.0,b'Shift in process',72.66420258800001,0
2024-08-05 10:18:42.673482328-03:00,8.0,7.0,668.5,1281.625,b'Shift in process',72.673482328,0
2024-08-05 10:18:42.684227659-03:00,8.0,7.0,666.5,1285.375,b'Shift in process',72.684227659,0
2024-08-05 10:18:42.684823640-03:00,8.0,7.0,666.5078577950071,1285.3985733850216,b'Shift in process',72.68482364,0
2024-08-05 10:18:42.693708388-03:00,8.0,7.0,666.625,1285.75,b'Shift in process',72.693708388,0
2024-08-05 10:18:42.703596937-03:00,8.0,7.0,664.5,1281.875,b'Shift in process',72.703596937,0
2024-08-05 10:18:42.713433969-03:00,8.0,7.0,665.25,1283.0,b'Shift in process',72.71343396900001,0
2024-08-05 10:18:42.724035297-03:00,8.0,7.0,665.125,1287.875,b'Shift in process',72.724035297,0
2024-08-05 10:18:42.734099584-03:00,8.0,7.0,666.0,1289.25,b'Shift in process',72.734099584,0
2024-08-05 10:18:42.744024884-03:00,8.0,7.0,667.125,1294.25,b'Shift in process',72.744024884,0
2024-08-05 10:18:42.754049670-03:00,8.0,7.0,666.5,1296.375,b'Shift in process',72.75404967,0
2024-08-05 10:18:42.764013955-03:00,8.0,7.0,668.25,1300.0,b'Shift in process',72.76401395500001,0
2024-08-05 10:18:42.773366212-03:00,8.0,7.0,668.625,1303.625,b'Shift in process',72.773366212,0
2024-08-05 10:18:42.777266381-03:00,8.0,7.0,669.2156832779339,1304.624617854965,b'Shift in process',72.777266381,0
2024-08-05 10:18:42.784095777-03:00,8.0,7.063611084355769,670.25,1306.375,b'Shift in process',72.784095777,0
2024-08-05 10:18:42.793516254-03:00,8.0,7.151356290098551,669.875,1306.625,b'Shift in process',72.79351625400001,0
2024-08-05 10:18:42.803545291-03:00,8.0,7.244769809919892,670.25,1303.75,b'Shift in process',72.803545291,0
2024-08-05 10:18:42.813849378-03:00,8.0,7.340745229615247,669.625,1299.0,b'Shift in process',72.813849378,0
2024-08-05 10:18:42.823878650-03:00,8.0,7.434160938298522,669.625,1295.75,b'Shift in process',72.82387865,0
2024-08-05 10:18:42.833986702-03:00,8.0,7.528310428011064,670.125,1294.875,b'Shift in process',72.833986702,0
2024-08-05 10:18:42.843932502-03:00,8.0,7.620948652941259,669.75,1304.75,b'Shift in process',72.843932502,0
2024-08-05 10:18:42.853957538-03:00,8.0,7.714324906224228,668.625,1327.25,b'Shift in process',72.853957538,0
2024-08-05 10:18:42.863982074-03:00,8.0,7.807696502354192,669.375,1338.0,b'Shift in process',72.863982074,0
2024-08-05 10:18:42.873290315-03:00,8.0,7.894396307645135,670.5,1336.75,b'Shift in process',72.873290315,0
2024-08-05 10:18:42.884024131-03:00,8.0,7.9943743547572295,671.25,1330.375,b'Shift in process',72.884024131,0
2024-08-05 10:18:42.884628110-03:00,8.0,8.0,671.2579065233181,1329.987580357416,b'Shift in process',72.88462811000001,0
2024-08-05 10:18:42.893572876-03:00,8.0,8.0,671.375,1324.25,b'Shift in process',72.89357287600001,0
2024-08-05 10:18:42.903993950-03:00,8.0,8.0,671.625,1313.25,b'Shift in process',72.90399395,0
2024-08-05 10:18:42.913238222-03:00,8.0,8.0,671.25,1305.375,b'Shift in process',72.913238222,0
2024-08-05 10:18:42.923827534-03:00,8.0,8.0,671.875,1309.5,b'Shift in process',72.92382753400001,0
2024-08-05 10:18:42.933887821-03:00,8.0,8.0,672.5,1313.875,b'Shift in process',72.933887821,0
2024-08-05 10:18:42.943861106-03:00,8.0,8.0,674.5,1319.625,b'Shift in process',72.943861106,0
2024-08-05 10:18:42.953898142-03:00,8.0,8.0,676.375,1320.875,b'Shift in process',72.953898142,0
2024-08-05 10:18:42.963950428-03:00,8.0,8.0,679.625,1330.5,b'Shift in process',72.963950428,0
2024-08-05 10:18:42.973214200-03:00,8.0,8.0,681.5,1334.125,b'Shift in process',72.9732142,0
2024-08-05 10:18:42.977006366-03:00,8.0,8.0,682.8460882065965,1336.5566432119163,b'Shift in process',72.977006366,0
2024-08-05 10:18:42.984130753-03:00,8.0,8.0,685.375,1341.125,b'Shift in process',72.984130753,0
2024-08-05 10:18:42.993387742-03:00,8.0,8.0,689.25,1352.125,b'Shift in process',72.99338774200001,0
2024-08-05 10:18:43.003428529-03:00,8.0,8.0,691.875,1356.625,b'Shift in process',73.003428529,0
2024-08-05 10:18:43.013180341-03:00,8.0,8.0,693.0,1360.375,b'Shift in process',73.01318034100001,0
2024-08-05 10:18:43.023205096-03:00,8.0,8.0,694.75,1365.875,b'Shift in process',73.023205096,0
2024-08-05 10:18:43.033841690-03:00,8.0,8.0,698.625,1368.75,b'Shift in process',73.03384169,0
2024-08-05 10:18:43.043802975-03:00,8.0,8.0,699.125,1365.125,b'Shift is not in process',73.043802975,1
2024-08-05 10:18:43.052687239-03:00,8.0,8.0,698.375,1364.125,b'Shift is not in process',73.05268723900001,0
2024-08-05 10:18:43.062635773-03:00,8.0,8.0,700.0,1363.625,b'Shift is not in process',73.06263577300001,0
2024-08-05 10:18:43.072511572-03:00,8.0,8.0,699.125,1357.375,b'Shift is not in process',73.07251157200001,0
2024-08-05 10:18:43.077071222-03:00,8.0,8.0,698.5191359551674,1354.699100468656,b'Shift is not in process',73.077071222,0
2024-08-05 10:18:43.083800367-03:00,8.0,8.0,697.625,1350.75,b'Shift is not in process',73.08380036700001,0
2024-08-05 10:18:43.092837149-03:00,8.0,8.0,695.5,1343.875,b'Shift is not in process',73.092837149,0
2024-08-05 10:18:43.102718166-03:00,8.0,8.0,691.125,1332.5,b'Shift is not in process',73.102718166,0
2024-08-05 10:18:43.112481964-03:00,8.0,8.0,688.5,1322.875,b'Shift is not in process',73.11248196400001,0
2024-08-05 10:18:43.122546250-03:00,8.0,8.0,685.125,1313.0,b'Shift is not in process',73.12254625,0
2024-08-05 10:18:43.132626787-03:00,8.0,8.0,679.875,1301.25,b'Shift is not in process',73.132626787,0
2024-08-05 10:18:43.142584088-03:00,8.0,8.0,674.75,1291.625,b'Shift is not in process',73.142584088,0
2024-08-05 10:18:43.152629108-03:00,8.0,8.0,670.875,1282.625,b'Shift is not in process',73.152629108,0
2024-08-05 10:18:43.162590143-03:00,8.0,8.0,666.625,1274.5,b'Shift is not in process',73.162590143,0
2024-08-05 10:18:43.172458191-03:00,8.0,8.0,663.75,1267.75,b'Shift is not in process',73.172458191,0
2024-08-05 10:18:43.176782086-03:00,8.0,8.0,662.130956606787,1265.2430941008315,b'Shift is not in process',73.176782086,0
2024-08-05 10:18:43.182806952-03:00,8.0,8.0,659.875,1261.75,b'Shift is not in process',73.182806952,0
2024-08-05 10:18:43.192631750-03:00,8.0,8.0,657.625,1260.0,b'Shift is not in process',73.19263175,0
2024-08-05 10:18:43.202668537-03:00,8.0,8.0,655.25,1260.125,b'Shift is not in process',73.20266853700001,0
2024-08-05 10:18:43.212412316-03:00,8.0,8.0,656.875,1261.25,b'Shift is not in process',73.212412316,0
2024-08-05 10:18:43.222453353-03:00,8.0,8.0,654.625,1263.375,b'Shift is not in process',73.222453353,0
2024-08-05 10:18:43.232513405-03:00,8.0,8.0,654.375,1269.625,b'Shift is not in process',73.232513405,0
2024-08-05 10:18:43.242514440-03:00,8.0,8.0,656.375,1276.875,b'Shift is not in process',73.24251444000001,0
2024-08-05 10:18:43.252555227-03:00,8.0,8.0,658.375,1282.625,b'Shift is not in process',73.252555227,0
2024-08-05 10:18:43.262583763-03:00,8.0,8.0,661.25,1290.125,b'Shift is not in process',73.26258376300001,0
2024-08-05 10:18:43.272411811-03:00,8.0,8.0,663.75,1299.0,b'Shift is not in process',73.272411811,0
2024-08-05 10:18:43.276823458-03:00,8.0,8.0,665.4916849411734,1303.5917148449116,b'Shift is not in process',73.27682345800001,0
2024-08-05 10:18:43.282860339-03:00,8.0,8.0,667.875,1309.875,b'Shift is not in process',73.28286033900001,0
2024-08-05 10:18:43.292657605-03:00,8.0,8.0,671.125,1321.375,b'Shift is not in process',73.292657605,0
2024-08-05 10:18:43.302606656-03:00,8.0,8.0,675.375,1327.375,b'Shift is not in process',73.30260665600001,0
2024-08-05 10:18:43.312370436-03:00,8.0,8.0,679.0,1333.0,b'Shift is not in process',73.31237043600001,0
2024-08-05 10:18:43.322422738-03:00,8.0,8.0,680.125,1337.75,b'Shift is not in process',73.322422738,0
2024-08-05 10:18:43.332503260-03:00,8.0,8.0,684.0,1341.625,b'Shift is not in process',73.33250326000001,0
2024-08-05 10:18:43.342472810-03:00,8.0,8.0,686.25,1344.0,b'Shift is not in process',73.34247281,0
2024-08-05 10:18:43.352542097-03:00,8.0,8.0,688.25,1347.0,b'Shift is not in process',73.35254209700001,0
2024-08-05 10:18:43.362555133-03:00,8.0,8.0,689.375,1345.375,b'Shift is not in process',73.362555133,0
2024-08-05 10:18:43.372331414-03:00,8.0,8.0,688.75,1342.375,b'Shift is not in process',73.372331414,0
2024-08-05 10:18:43.376643590-03:00,8.0,8.0,688.8535257530926,1341.909134111083,b'Shift is not in process',73.37664359,0
2024-08-05 10:18:43.382744707-03:00,8.0,8.0,689.0,1341.25,b'Shift is not in process',73.382744707,0
2024-08-05 10:18:43.392521738-03:00,8.0,8.0,687.875,1334.375,b'Shift is not in process',73.392521738,0
2024-08-05 10:18:43.402598526-03:00,8.0,8.0,686.125,1324.875,b'Shift is not in process',73.402598526,0
2024-08-05 10:18:43.412323056-03:00,8.0,8.0,683.375,1318.75,b'Shift is not in process',73.412323056,0
2024-08-05 10:18:43.422336091-03:00,8.0,8.0,681.5,1311.75,b'Shift is not in process',73.422336091,0
2024-08-05 10:18:43.432444629-03:00,8.0,8.0,678.0,1304.125,b'Shift is not in process',73.432444629,0
2024-08-05 10:18:43.442389663-03:00,8.0,8.0,675.125,1296.125,b'Shift is not in process',73.442389663,0
2024-08-05 10:18:43.452479216-03:00,8.0,8.0,671.875,1289.875,b'Shift is not in process',73.452479216,0
2024-08-05 10:18:43.462423735-03:00,8.0,8.0,668.375,1282.375,b'Shift is not in process',73.462423735,0
2024-08-05 10:18:43.472283518-03:00,8.0,8.0,665.875,1279.875,b'Shift is not in process',73.472283518,0
2024-08-05 10:18:43.476756197-03:00,8.0,8.0,665.6600815725143,1277.9944637594995,b'Shift is not in process',73.476756197,0
2024-08-05 10:18:43.482689045-03:00,8.0,8.0,665.375,1275.5,b'Shift is not in process',73.482689045,0
2024-08-05 10:18:43.492638596-03:00,8.0,8.0,663.25,1273.75,b'Shift is not in process',73.492638596,0
2024-08-05 10:18:43.502479126-03:00,8.0,8.0,659.875,1271.375,b'Shift is not in process',73.502479127,0
2024-08-05 10:18:43.512239425-03:00,8.0,8.0,660.125,1271.625,b'Shift is not in process',73.512239425,0
2024-08-05 10:18:43.522292210-03:00,8.0,8.0,660.0,1273.25,b'Shift is not in process',73.52229221,0
2024-08-05 10:18:43.532336247-03:00,8.0,8.0,660.625,1274.25,b'Shift is not in process',73.532336247,0
2024-08-05 10:18:43.542602272-03:00,8.0,8.0,661.625,1278.875,b'Shift is not in process',73.54260227200001,0
2024-08-05 10:18:43.552383319-03:00,8.0,8.0,662.125,1283.25,b'Shift is not in process',73.552383319,0
2024-08-05 10:18:43.562468606-03:00,8.0,8.0,662.125,1288.25,b'Shift is not in process',73.56246860600001,0
2024-08-05 10:18:43.572212116-03:00,8.0,8.0,663.75,1295.125,b'Shift is not in process',73.572212116,0
2024-08-05 10:18:43.576508528-03:00,8.0,8.0,664.4687204027052,1298.0512187824427,b'Shift is not in process',73.576508528,0
2024-08-05 10:18:43.582673376-03:00,8.0,8.0,665.5,1302.25,b'Shift is not in process',73.582673376,0
2024-08-05 10:18:43.592398640-03:00,8.0,8.0,667.375,1306.375,b'Shift is not in process',73.59239864,0
2024-08-05 10:18:43.602435394-03:00,8.0,8.0,671.25,1315.5,b'Shift is not in process',73.60243539400001,0
2024-08-05 10:18:43.612299378-03:00,8.0,8.0,674.5,1317.5,b'Shift is not in process',73.612299378,0
2024-08-05 10:18:43.622235897-03:00,8.0,8.0,677.0,1321.375,b'Shift is not in process',73.62223589700001,0
2024-08-05 10:18:43.632365151-03:00,8.0,8.0,677.75,1327.125,b'Shift is not in process',73.632365151,0
2024-08-05 10:18:43.642318403-03:00,8.0,8.0,681.25,1334.75,b'Shift is not in process',73.642318403,0
2024-08-05 10:18:43.652335656-03:00,8.0,8.0,686.125,1342.5,b'Shift is not in process',73.652335656,0
2024-08-05 10:18:43.662304659-03:00,8.0,8.0,687.375,1347.25,b'Shift is not in process',73.662304659,0
2024-08-05 10:18:43.672208409-03:00,8.0,8.0,687.5,1348.625,b'Shift is not in process',73.672208409,0
2024-08-05 10:18:43.676636293-03:00,8.0,8.0,688.7906157226042,1350.3458209634723,b'Shift is not in process',73.676636293,0
2024-08-05 10:18:43.682500901-03:00,8.0,8.0,690.5,1352.625,b'Shift is not in process',73.68250090100001,0
2024-08-05 10:18:43.692446169-03:00,8.0,8.0,693.125,1354.875,b'Shift is not in process',73.69244616900001,0
2024-08-05 10:18:43.702359171-03:00,8.0,8.0,694.25,1353.75,b'Shift is not in process',73.702359171,0
2024-08-05 10:18:43.712164420-03:00,8.0,8.0,694.5,1351.75,b'Shift is not in process',73.71216442000001,0
2024-08-05 10:18:43.722212940-03:00,8.0,8.0,694.5,1349.5,b'Shift is not in process',73.72221294,0
2024-08-05 10:18:43.732273678-03:00,8.0,8.0,693.125,1344.625,b'Shift is not in process',73.732273678,0
2024-08-05 10:18:43.742235195-03:00,8.0,8.0,692.375,1339.125,b'Shift is not in process',73.742235195,0
2024-08-05 10:18:43.752231948-03:00,8.0,8.0,690.75,1334.625,b'Shift is not in process',73.752231948,0
2024-08-05 10:18:43.762240185-03:00,8.0,8.0,687.875,1329.25,b'Shift is not in process',73.76224018500001,0
2024-08-05 10:18:43.772128452-03:00,8.0,8.0,686.375,1320.875,b'Shift is not in process',73.772128452,0
2024-08-05 10:18:43.776452349-03:00,8.0,8.0,685.2760759241437,1317.9968655156144,b'Shift is not in process',73.77645234900001,0
2024-08-05 10:18:43.782456945-03:00,8.0,8.0,683.75,1314.0,b'Shift is not in process',73.782456945,0
2024-08-05 10:18:43.792293944-03:00,8.0,8.0,681.0,1309.625,b'Shift is not in process',73.79229394400001,0
2024-08-05 10:18:43.802330964-03:00,8.0,8.0,678.0,1302.125,b'Shift is not in process',73.802330964,0
2024-08-05 10:18:43.812066712-03:00,8.0,8.0,675.0,1297.25,b'Shift is not in process',73.812066712,0
2024-08-05 10:18:43.822107981-03:00,8.0,8.0,671.875,1292.0,b'Shift is not in process',73.822107981,0
2024-08-05 10:18:43.832172236-03:00,8.0,8.0,671.125,1290.375,b'Shift is not in process',73.832172236,0
2024-08-05 10:18:43.842173723-03:00,8.0,8.0,670.5,1290.375,b'Shift is not in process',73.842173723,0
2024-08-05 10:18:43.852170491-03:00,8.0,8.0,667.875,1289.625,b'Shift is not in process',73.85217049100001,0
2024-08-05 10:18:43.862292246-03:00,8.0,8.0,669.0,1288.75,b'Shift is not in process',73.86229224600001,0
2024-08-05 10:18:43.872047995-03:00,8.0,8.0,669.375,1292.5,b'Shift is not in process',73.872047995,0
2024-08-05 10:18:43.876479893-03:00,8.0,8.0,669.3221221927346,1292.7115112290614,b'Shift is not in process',73.87647989300001,0
2024-08-05 10:18:43.882524739-03:00,8.0,8.0,669.25,1293.0,b'Shift is not in process',73.882524739,0
2024-08-05 10:18:43.892346005-03:00,8.0,8.0,669.25,1295.125,b'Shift is not in process',73.89234600500001,0
2024-08-05 10:18:43.902251006-03:00,8.0,8.0,669.125,1296.875,b'Shift is not in process',73.902251006,0
2024-08-05 10:18:43.912015255-03:00,8.0,8.0,668.625,1299.125,b'Shift is not in process',73.912015255,0
2024-08-05 10:18:43.922076258-03:00,8.0,8.0,670.375,1306.0,b'Shift is not in process',73.922076258,0
2024-08-05 10:18:43.932164513-03:00,8.0,8.0,671.875,1312.375,b'Shift is not in process',73.932164513,0
2024-08-05 10:18:43.942097765-03:00,8.0,8.0,674.125,1316.125,b'Shift is not in process',73.942097765,0
2024-08-05 10:18:43.952138534-03:00,8.0,8.0,677.0,1321.5,b'Shift is not in process',73.952138534,0
2024-08-05 10:18:43.962127020-03:00,8.0,8.0,679.25,1323.25,b'Shift is not in process',73.96212702000001,0
2024-08-05 10:18:43.971986787-03:00,8.0,8.0,681.125,1327.0,b'Shift is not in process',73.971986787,0
2024-08-05 10:18:43.976302934-03:00,8.0,8.0,681.542392347919,1328.6173953481862,b'Shift is not in process',73.976302934,0
2024-08-05 10:18:43.982327530-03:00,8.0,8.0,682.125,1330.875,b'Shift is not in process',73.98232753,0
2024-08-05 10:18:43.992172530-03:00,8.0,8.0,683.75,1334.625,b'Shift is not in process',73.99217253,0
2024-08-05 10:18:44.002209533-03:00,8.0,8.0,685.25,1339.0,b'Shift is not in process',74.002209533,0
2024-08-05 10:18:44.011957298-03:00,8.0,8.0,688.5,1345.625,b'Shift is not in process',74.011957298,0
2024-08-05 10:18:44.022005801-03:00,8.0,8.0,690.375,1348.0,b'Shift is not in process',74.022005801,0
2024-08-05 10:18:44.032098555-03:00,8.0,8.0,690.875,1349.875,b'Shift is not in process',74.032098555,0
2024-08-05 10:18:44.042051292-03:00,8.0,8.0,693.625,1353.0,b'Shift is not in process',74.04205129200001,0
2024-08-05 10:18:44.052084545-03:00,8.0,8.0,694.625,1354.375,b'Shift is not in process',74.052084545,0
2024-08-05 10:18:44.062045329-03:00,8.0,8.0,694.75,1353.625,b'Shift is not in process',74.062045329,0
2024-08-05 10:18:44.071933080-03:00,8.0,8.0,695.5,1354.375,b'Shift is not in process',74.07193308000001,0
2024-08-05 10:18:44.076484964-03:00,8.0,8.0,695.1140786214457,1353.492893991876,b'Shift is not in process',74.076484964,0
2024-08-05 10:18:44.082253572-03:00,8.0,8.0,694.625,1352.375,b'Shift is not in process',74.082253572,0
2024-08-05 10:18:44.092235075-03:00,8.0,8.0,694.0,1349.5,b'Shift is not in process',74.092235075,0
2024-08-05 10:18:44.102136075-03:00,8.0,8.0,693.0,1346.625,b'Shift is not in process',74.102136075,0
2024-08-05 10:18:44.111887824-03:00,8.0,8.0,692.75,1342.25,b'Shift is not in process',74.11188782400001,0
2024-08-05 10:18:44.121936594-03:00,8.0,8.0,692.625,1337.5,b'Shift is not in process',74.121936594,0
2024-08-05 10:18:44.131992847-03:00,8.0,8.0,691.625,1332.0,b'Shift is not in process',74.131992847,0
2024-08-05 10:18:44.141998100-03:00,8.0,8.0,689.0,1327.375,b'Shift is not in process',74.14199810000001,0
2024-08-05 10:18:44.152042854-03:00,8.0,8.0,687.0,1324.5,b'Shift is not in process',74.152042854,0
2024-08-05 10:18:44.162075358-03:00,8.0,8.0,685.0,1320.125,b'Shift is not in process',74.16207535800001,0
2024-08-05 10:18:44.171863106-03:00,8.0,8.0,681.75,1313.625,b'Shift is not in process',74.171863106,0
2024-08-05 10:18:44.176191253-03:00,8.0,8.0,681.079432976324,1311.9743734801823,b'Shift is not in process',74.176191253,0
2024-08-05 10:18:44.182351601-03:00,8.0,8.0,680.125,1309.625,b'Shift is not in process',74.18235160100001,0
2024-08-05 10:18:44.192056865-03:00,8.0,8.0,678.5,1307.375,b'Shift is not in process',74.192056865,0
2024-08-05 10:18:44.202085853-03:00,8.0,8.0,676.5,1306.75,b'Shift is not in process',74.202085853,0
