timestamps,TransCurrentGear,TransSelectedGear,WheelBasedVehicleSpeed,EngSpeed,TransOutputShaftSpeed,TransInputShaftSpeed,TransShiftInProcess,StateChange,Delta_Time,TransInputShaftSpeedVelocity,Delta_TransInputShaftSpeedVelocity,TransInputShaftSpeedAcceleration,TransInputShaftSpeedAccelerationForth,TransOutputShaftSpeedVelocity,Delta_TransOutputShaftSpeedVelocity,TransOutputShaftSpeedAcceleration,TransOutputShaftSpeedAccelerationForth
2024-08-05 10:23:02.542763515-03:00,4.0,5.0,13.535115849706342,2039.5625479457067,295.18428965575606,2037.0306353463598,b'Shift in process',1,0.0,25.870289068898767,0.0,0.0,0.0,3.748840478628102,0.0,0.0,0.0
2024-08-05 10:23:02.543375010-03:00,4.0,5.0,13.535689155849424,2039.733324607883,295.2451178853773,2037.1903094491154,b'Shift in process',0,0.000611495,25.872316930003766,0.0020278611049988626,3.3162349733012744,120.94312344456003,3.7496129971442915,0.0007725185161895354,1.2633276088758458,2.5472052983459355
2024-08-05 10:23:02.543995491-03:00,4.0,5.0,13.536270886802209,2039.9066108557276,295.3068399938889,2037.3523299839585,b'Shift in process',0,0.000620481,25.874374590796275,0.0020576607925093526,3.3162349733663925,120.94312345405946,3.750396867922389,0.0007838707780973841,1.2633276088991994,2.547205298534283
2024-08-05 10:23:02.546379130-03:00,4.0,5.0,13.538505663671405,2040.5723070793508,295.5439515654147,2037.9747478592135,b'Shift in process',0,0.002383639,25.882279297812012,0.007904707015736534,3.3162349733900705,120.94312345751361,3.753408184880767,0.0030113169583780852,1.2633276089114522,2.5472052986331035
2024-08-05 10:23:02.546567806-03:00,4.0,5.0,13.538682556548453,2040.625,295.56272003785006,2038.0240150993563,b'Shift in process',0,0.000188676,25.882904991761826,0.0006256939498143765,3.3162349732577354,120.94312343820857,3.753646544480696,0.00023835959992890565,1.2633276088580723,2.5472052982025906
2024-08-05 10:23:02.549876383-03:00,4.0,5.0,13.541784507535775,2040.833422166082,295.8918394607053,2038.8879535843514,b'Shift in process',0,0.003308577,25.893877010521265,0.010972018759439095,3.3162349733553413,120.94312345244732,3.7578263611509573,0.004179816670261349,1.2633276088969214,2.5472052985159115
2024-08-05 10:23:02.551612823-03:00,4.0,5.0,13.543412504034709,2040.9428083420946,296.06457116095766,2039.341374297514,b'Shift in process',0,0.00173644,25.89963545357843,0.005758443057164442,3.316234973373363,120.94312345507632,3.760020053744162,0.002193692593204677,1.2633276089036634,2.5472052985702853
2024-08-05 10:23:02.552220303-03:00,4.0,5.0,13.543982045921068,2040.9810762432041,296.125,2039.5,b'Shift in process',0,0.00060748,25.90165,0.0020145464215701736,3.316234973283357,120.94312344194627,3.7607875,0.0007674462558382444,1.2633276088731225,2.5472052983239712
2024-08-05 10:23:02.556611324-03:00,4.0,5.0,13.548098840520794,2041.257686431855,296.6694368712169,2040.2622116197035,b'Shift in process',0,0.004391021,25.91133008757024,0.009680087570238527,2.2045186233995526,23.618650957631647,3.767701848264454,0.006914348264453807,1.5746561595705888,6.148128633277914
2024-08-05 10:23:02.559841635-03:00,4.0,5.0,13.551127413347057,2041.46117827011,297.0699588486535,2040.822942388115,b'Shift in process',0,0.003230311,25.91845136832906,0.0071212807588203475,2.2045186233834286,23.618650956940655,3.7727884773779,0.0050866291134461505,1.5746561595605346,6.1481286331208915
2024-08-05 10:23:02.561701890-03:00,4.0,5.0,13.55287149239794,2041.5783641105986,297.30060939937124,2041.1458531591197,b'Shift in process',0,0.001860255,25.92255233512082,0.004100966791760641,2.204518623393374,23.618650957366864,3.775717739372015,0.002929261994114807,1.5746561595667299,6.148128633217647
2024-08-05 10:23:02.562301869-03:00,4.0,5.0,13.553434001733972,2041.6161594899374,297.375,2041.25,b'Shift in process',0,0.000599979,25.923875000000002,0.0013226648791828666,2.2045186234565985,23.61865096007635,3.7766625,0.0009447606279850973,1.574656159607415,6.148128633853053
2024-08-05 10:23:02.565082422-03:00,4.0,5.0,13.556040904678593,2041.7913190461989,297.48212187181724,2041.4285364530288,b'Shift in process',0,0.002780553,25.926142412953464,0.002267412953461445,0.8154539595042588,0.4421786641084812,3.778022947772079,0.0013604477720789987,0.4892723757033219,0.05730635486881832
2024-08-05 10:23:02.566296898-03:00,4.0,5.0,13.557179534677898,2041.867824359078,297.5289100259695,2041.5065167099492,b'Shift in process',0,0.001214476,25.927132762216356,0.0009903492628922095,0.815453959478993,0.4421786640536799,3.7786171573298124,0.0005942095577333717,0.4892723756857869,0.057306354860603134
2024-08-05 10:23:02.566410807-03:00,4.0,5.0,13.557286329875652,2041.875,297.53329841392537,2041.5138306898757,b'Shift in process',0,0.000113909,25.927225649761425,9.28875450689759e-05,0.8154539594674336,0.44217866402860756,3.7786728898568525,5.573252704005327e-05,0.4892723756687643,0.057306354852628
2024-08-05 10:23:02.569903404-03:00,4.0,5.0,13.560560808514802,2041.983543837576,297.6678520542039,2041.7380867570064,b'Shift in process',0,0.003492597,25.93007370181398,0.002848052052556227,0.8154539594909538,0.4421786640796227,3.780381721088389,0.001708831231536756,0.4892723756954369,0.05730635486512419
2024-08-05 10:23:02.571435714-03:00,4.0,5.0,13.561997423264122,2042.0311653661288,297.72688488522846,2041.836474808714,b'Shift in process',0,0.00153231,25.93132323007067,0.0012495282566895582,0.8154539595052948,0.4421786641107282,3.7811314380424017,0.0007497169540124915,0.48927237570236537,0.05730635486837019
2024-08-05 10:23:02.572035711-03:00,4.0,5.0,13.562559949476004,2042.0498122288827,297.75,2041.875,b'Shift in process',0,0.000599997,25.9318125,0.0004892699293286285,0.8154539594841782,0.4421786640649265,3.7814250000000005,0.0002935619575987758,0.48927237569317145,0.05730635486406281
2024-08-05 10:23:02.574463788-03:00,4.0,5.0,13.564836389119831,2042.1252726371433,297.9862623584984,2042.4065903066214,b'Shift in process',0,0.002428077,25.938563696894093,0.006751196894093425,2.7804706745681567,59.76862651582306,3.7844255319529294,0.003000531952928931,1.2357647442519044,2.332078705688235
2024-08-05 10:23:02.576336588-03:00,4.0,5.0,13.566592229715074,2042.1834760024367,298.16849387133664,2042.8166112105075,b'Shift in process',0,0.0018728,25.943770962373446,0.005207265479352685,2.7804706745796053,59.76862651680745,3.786739872165975,0.0023143402130454405,1.235764744257497,2.3320787057304515
2024-08-05 10:23:02.577100150-03:00,4.0,5.0,13.56730810602682,2042.2072061807855,298.2427917453282,2042.9837814269886,b'Shift in process',0,0.000763562,25.945894024122754,0.0021230617493088744,2.780470674691609,59.76862652643792,3.7876834551656677,0.0009435829996928824,1.2357647443074464,2.3320787061075006
2024-08-05 10:23:02.578832042-03:00,4.0,5.0,13.568931838555756,2042.2610303706217,298.4113123023733,2043.36295268034,b'Shift in process',0,0.001731892,25.950709499040318,0.0048154749175637335,2.780470674593874,59.76862651803432,3.789823666240141,0.002140211074473264,1.2357647442642288,2.332078705781267
2024-08-05 10:23:02.579984423-03:00,4.0,5.0,13.570012251488787,2042.2968443669372,298.5234439410936,2043.6152488674607,b'Shift in process',0,0.001152381,25.953913660616752,0.003204161576434217,2.7804706745722263,59.768626516172986,3.7912477380518887,0.0014240718117477513,1.2357647442536377,2.332078705701319
2024-08-05 10:23:02.580524559-03:00,4.0,5.0,13.57051865511743,2042.31363085397,298.5760015021868,2043.7335033799204,b'Shift in process',0,0.000540136,25.95541549292499,0.001501832308235862,2.7804706744891323,59.76862650902827,3.7919152190777723,0.0006674810258835429,1.235764744219128,2.3320787054408183
2024-08-05 10:23:02.581708769-03:00,4.0,5.0,13.571628909277687,2042.3504340402233,298.69123023981047,2043.9927680395735,b'Shift in process',0,0.00118421,25.958708154102585,0.003292661177596301,2.780470674623843,59.76862652061115,3.7933786240455927,0.0014634049678203809,1.235764744277097,2.3320787058784034
2024-08-05 10:23:02.582312748-03:00,4.0,5.0,13.57219516880715,2042.369204656607,298.75,2044.125,b'Shift in process',0,0.000603979,25.960387500000003,0.0016793458974184716,2.7804706743421073,59.76862649638655,3.794125,0.0007463759544075188,1.2357647441509039,2.3320787049258205
2024-08-05 10:23:02.582928792-03:00,4.0,5.0,13.572772739857824,2042.3883502321999,298.7265912956837,2044.2342406201426,b'Shift in process',0,0.000616044,25.961774855875813,0.0013873558758099591,2.2520402370771553,25.721991066261513,3.793827709455183,-0.000297290544817308,-0.48258005080368926,0.05423472710308413
2024-08-05 10:23:02.585216944-03:00,4.0,5.0,13.574917993045402,2042.459462014933,298.63964511392294,2044.6399894683595,b'Shift in process',0,0.002288152,25.96692786624817,0.0051530103723571585,2.2520402369935035,25.721991062439752,3.792723492946821,-0.0011042165083616773,-0.4825800507840726,0.05423472709426567
2024-08-05 10:23:02.586414154-03:00,4.0,5.0,13.576040435334491,2042.4966692185649,298.59415301450633,2044.8522859323039,b'Shift in process',0,0.00119721,25.96962403134026,0.0026961650920895863,2.2520402369589183,25.721991060859672,3.7921457432842307,-0.0005777496625904988,-0.48258005077680505,0.05423472709099861
2024-08-05 10:23:02.586521328-03:00,4.0,5.0,13.576140916143943,2042.5,298.590080570856,2044.8712906693386,b'Shift in process',0,0.000107174,25.9698653915006,0.0002413601603414861,2.252040236825033,25.72199105474291,3.792094023249871,-5.172003435971462e-05,-0.4825800507559167,0.054234727081608466
2024-08-05 10:23:02.591581612-03:00,4.0,5.0,13.580885177181264,2042.4685509483083,298.39779772757197,2045.768610604664,b'Shift in process',0,0.005060284,25.98126135467923,0.011395963178628676,2.252040236996318,25.721991062568343,3.789652031140164,-0.0024419921097069697,-0.4825800507850883,0.05423472709472226
