timestamps,TransCurrentGear,TransSelectedGear,WheelBasedVehicleSpeed,EngSpeed,TransOutputShaftSpeed,TransInputShaftSpeed,TransShiftInProcess,StateChange,Delta_Time,TransInputShaftSpeedVelocity,Delta_TransInputShaftSpeedVelocity,TransInputShaftSpeedAcceleration,TransInputShaftSpeedAccelerationForth,TransOutputShaftSpeedVelocity,Delta_TransOutputShaftSpeedVelocity,TransOutputShaftSpeedAcceleration,TransOutputShaftSpeedAccelerationForth
2024-08-05 10:24:43.381621501-03:00,4.0,5.0,9.828643762085296,1449.9511720883372,213.35692768451145,1454.5261043342862,b'Shift in process',1,0.0,18.472481525045435,0.0,0.0,0.0,2.7096329815932956,0.0,0.0,0.0
2024-08-05 10:24:43.382136450-03:00,4.0,5.0,9.828160889772063,1449.8934095671386,213.31982375593947,1454.408608560475,b'Shift in process',0,0.000514949,18.470989328718034,-0.001492196327401274,-2.8977555590966753,70.50939538511165,2.709161761700431,-0.00047121989286447175,-0.9150807028744046,0.7011930266020965
2024-08-05 10:24:43.385181205-03:00,4.0,5.0,9.825305795597393,1449.55187530794,213.1004382011666,1453.7138876370277,b'Shift in process',0,0.003044755,18.46216637299025,-0.008822955727783466,-2.897755559243179,70.5093953993708,2.706375565154816,-0.0027861965456152937,-0.9150807029187221,0.7011930267379322
2024-08-05 10:24:43.385733201-03:00,4.0,5.0,9.824788183978702,1449.4899571749722,213.06066490292275,1453.5879388592555,b'Shift in process',0,0.000551996,18.460566823512544,-0.0015995494777065744,-2.8977555592913253,70.50939540405687,2.705870444267119,-0.0005051208876967195,-0.9150807029339333,0.7011930267845552
2024-08-05 10:24:43.387369441-03:00,4.0,5.0,9.823253867000068,1449.3064179357686,212.9427679226615,1453.2145984217614,b'Shift in process',0,0.00163624,18.45582539995637,-0.004741423556172464,-2.897755559192089,70.50939539439825,2.704373152617801,-0.001497291649318111,-0.915080702903065,0.7011930266899422
2024-08-05 10:24:43.387753652-03:00,4.0,5.0,9.822893588886432,1449.2633204716856,212.9150841374701,1453.1269331019887,b'Shift in process',0,0.000384211,18.454712050395255,-0.0011133495611161948,-2.897755559096941,70.5093953851375,2.7040215685458704,-0.0003515840719305885,-0.9150807028705281,0.701193026590215
2024-08-05 10:24:43.388309962-03:00,4.0,5.0,9.82237193199108,1449.200918431539,212.875,1453.0,b'Shift in process',0,0.00055631,18.4531,-0.001612050395255693,-2.897755559410568,70.50939541566274,2.7035125,-0.0005090685458704058,-0.9150807029720944,0.7011930269015212
2024-08-05 10:24:43.388921443-03:00,4.0,5.0,9.821798540752406,1449.1323277862045,212.81170988400146,1452.9920887355001,b'Shift in process',0,0.000611481,18.45299952694085,-0.00010047305914895333,-0.1643110074539574,0.0007288977907916635,2.7027087155268186,-0.0008037844731814126,-1.3144880596149555,2.9855653509308984
2024-08-05 10:24:43.389537926-03:00,4.0,5.0,9.82122045909328,1449.063176059807,212.7479020460104,1452.9841127557513,b'Shift in process',0,0.000616483,18.45289823199804,-0.00010129494280874951,-0.16431100745478708,0.0007288977908063855,2.701898355984332,-0.0008103595424864274,-1.31448805966495,2.9855653513851035
2024-08-05 10:24:43.390462102-03:00,4.0,5.0,9.820353850937947,1448.9595099961887,212.65224706041437,1452.9721558825518,b'Shift in process',0,0.000924176,18.452746379708408,-0.0001518522896333252,-0.1643110074632161,0.0007288977909559531,2.7006835376672624,-0.0012148183170697102,-1.3144880597090924,2.9855653517861422
2024-08-05 10:24:43.391034225-03:00,4.0,5.0,9.819817366050133,1448.895334190586,212.59303061535707,1452.9647538269196,b'Shift in process',0,0.000572123,18.45265237360188,-9.400610652932073e-05,-0.1643110074744779,0.0007288977911557863,2.6999314888150345,-0.0007520488522279045,-1.3144880597841802,2.985565352468322
2024-08-05 10:24:43.392108326-03:00,4.0,5.0,9.8188101718726,1448.7748508382874,212.48185794296606,1452.9508572428708,b'Shift in process',0,0.001074101,18.45247588698446,-0.0001764866174198687,-0.164311007456346,0.0007288977908340475,2.698519595875669,-0.001411892939365611,-1.31448805965697,2.9855653513126037
2024-08-05 10:24:43.395470932-03:00,4.0,5.0,9.815657025953723,1448.3976628053656,212.13381814482102,1452.9073522681026,b'Shift in process',0,0.003362606,18.451923373804906,-0.0005525131795529603,-0.16431100746057084,0.0007288977909090145,2.694099490439227,-0.00442010543644189,-1.3144880596899815,2.9855653516125176
2024-08-05 10:24:43.396787336-03:00,4.0,5.0,9.814422622071652,1448.25,211.9975663857849,1452.890320798223,b'Shift in process',0,0.001316404,18.451707074137435,-0.00021629966747127582,-0.16431100746524308,0.0007288977909919202,2.692369093099468,-0.0017303973397591044,-1.3144880597135107,2.9855653518262826
2024-08-05 10:24:43.397367536-03:00,4.0,5.0,9.813878563308258,1448.1346167269746,211.93751394702622,1452.8828142433783,b'Shift in process',0,0.0005802,18.451611740890904,-9.533324653077102e-05,-0.16431100746427268,0.0007288977909747014,2.691606427127233,-0.0007626659722350659,-1.3144880596950463,2.985565351658532
2024-08-05 10:24:43.397971518-03:00,4.0,5.0,9.813312203949389,1448.0145039727431,211.875,1452.875,b'Shift in process',0,0.000603982,18.4515125,-9.92408909041842e-05,-0.1643110074541695,0.0007288977907954267,2.6908125,-0.0007939271272330295,-1.3144880596326207,2.9855653510913887
2024-08-05 10:24:43.401964309-03:00,4.0,5.0,9.809568127882581,1447.2204652032005,212.02942149717603,1452.514683173256,b'Shift in process',0,0.003992791,18.44693647630035,-0.0045760236996486015,-1.1460714321507441,1.7252289947953061,2.6927736530141355,0.001961153014135686,0.49117347092189045,0.05820222764622345
2024-08-05 10:24:43.407063671-03:00,4.0,5.0,9.804786410226972,1446.2063647587083,212.22663971237174,1452.0545073377994,b'Shift in process',0,0.005099362,18.441092243190052,-0.005844233110298802,-1.1460714321318632,1.7252289946816173,2.695278324347121,0.0025046713329852643,0.49117347091366814,0.058202227642326194
2024-08-05 10:24:43.407667685-03:00,4.0,5.0,9.804220020861358,1446.0862456406858,212.25,1452.0,b'Shift in process',0,0.000604014,18.4404,-0.000692243190052011,-1.1460714322052319,1.7252289951233968,2.6955750000000003,0.0002966756528794967,0.4911734709452044,0.05820222765727392
2024-08-05 10:24:43.411914294-03:00,4.0,5.0,9.800237937370916,1445.2417305671277,212.6069486061005,1450.980146839713,b'Shift in process',0,0.004246609,18.427447864864355,-0.012952135135645193,-3.049994745370999,86.53590990106848,2.7001082472974764,0.004533247297476173,1.0674981608799332,1.2985794979533154
2024-08-05 10:24:43.415504530-03:00,4.0,5.0,9.796871340751757,1444.5277471465654,212.90872579721054,1450.1179262936841,b'Shift in process',0,0.003590236,18.41649766392979,-0.010950200934566112,-3.049994745349919,86.53590989867611,2.703940817624574,0.0038325703270976064,1.0674981608723233,1.2985794979162866
2024-08-05 10:24:43.416084839-03:00,4.0,5.0,9.795693694863466,1444.41234219692,212.95750365470866,1449.9785609865467,b'Shift in process',0,0.000580309,18.414727724529143,-0.001769939400645626,-3.0499947452919494,86.53590989209714,2.7045602964148,0.0006194787902260579,1.0674981608523355,1.2985794978190284
2024-08-05 10:24:43.416901170-03:00,4.0,5.0,9.794037079429845,1444.25,213.02612033511642,1449.7825133282388,b'Shift in process',0,0.000816331,18.412237919268634,-0.00248980526050957,-3.049994745402992,86.53590990469937,2.7054317282559786,0.0008714318411784383,1.067498160891156,1.2985794980079242
2024-08-05 10:24:43.417477511-03:00,4.0,5.0,9.792867485973742,1443.8745209623926,213.07456466248158,1449.6441009643383,b'Shift in process',0,0.000576341,18.410480082247098,-0.0017578370215360906,-3.049994745360977,86.53590989993106,2.706046971213516,0.0006152429575374541,1.0674981608760337,1.2985794979343406
