timestamps,TransCurrentGear,TransSelectedGear,WheelBasedVehicleSpeed,EngSpeed,TransOutputShaftSpeed,TransInputShaftSpeed,TransShiftInProcess,StateChange,Delta_Time,TransInputShaftSpeedVelocity,Delta_TransInputShaftSpeedVelocity,TransInputShaftSpeedAcceleration,TransInputShaftSpeedAccelerationForth,TransOutputShaftSpeedVelocity,Delta_TransOutputShaftSpeedVelocity,TransOutputShaftSpeedAcceleration,TransOutputShaftSpeedAccelerationForth
2024-08-05 10:18:04.804715034-03:00,4.0,5.0,10.566345541283331,1567.9200554844062,231.60258737881307,1575.7459902932146,b'Shift in process',1,0.0,20.011974076723828,0.0,0.0,0.0,2.9413528597109257,0.0,0.0,0.0
2024-08-05 10:18:04.805326520-03:00,4.0,5.0,10.565765750212696,1567.6768433328132,231.5795936786672,1575.485395024895,b'Shift in process',0,0.000611486,20.008664516816168,-0.003309559907659576,-5.412323270949091,858.0940965449558,2.9410608397190736,-0.0002920199918521327,-0.47755793567167965,0.05201208514921947
2024-08-05 10:18:04.805947022-03:00,4.0,5.0,10.565177410465072,1567.4300451616539,231.55626094998976,1575.2209574332173,b'Shift in process',0,0.000620502,20.00530615940186,-0.0033583574143065675,-5.412323271007294,858.0940965818664,2.9407645140648704,-0.0002963256542032333,-0.47755793567665106,0.052012085151385265
2024-08-05 10:18:04.808344043-03:00,4.0,5.0,10.56290463337462,1566.476655166091,231.4661258003419,1574.199425737208,b'Shift in process',0,0.002397021,19.992332706862545,-0.01297345253931681,-5.412323270975436,858.0940965616628,2.939619797664342,-0.0011447164005282673,-0.47755793567443394,0.05201208515041938
2024-08-05 10:18:04.809531530-03:00,4.0,5.0,10.561778696952368,1566.0043446499726,231.42147274204598,1573.6933577431878,b'Shift in process',0,0.001187487,19.985905643338484,-0.006427063524061083,-5.412323270958825,858.0940965511286,2.939052703823984,-0.0005670938403579129,-0.47755793567248556,0.052012085149570564
2024-08-05 10:18:04.813487642-03:00,4.0,5.0,10.558027640653371,1564.4308425395905,231.27271111369808,1572.0073926219115,b'Shift in process',0,0.003956112,19.964493886298275,-0.021411757040208812,-5.41232327098141,858.0940965654519,2.937163431143966,-0.0018892726800183723,-0.47755793567481714,0.052012085150586314
2024-08-05 10:18:04.814091613-03:00,4.0,5.0,10.5574549750605,1564.1906194005328,231.25,1571.75,b'Shift in process',0,0.000603971,19.961225,-0.0032688862982759304,-5.412323270945013,858.0940965423694,2.936875,-0.00028843114396570613,-0.4775579356719215,0.05201208514932484
2024-08-05 10:18:04.815827974-03:00,4.0,5.0,10.555808614222796,1563.5,231.14087898511812,1570.6151414452283,b'Shift in process',0,0.001736361,19.9468122963544,-0.014412703645600544,-8.300522555851314,4747.027375443488,2.9354891631110003,-0.0013858368889998474,-0.7981271688317391,0.40577788954595323
2024-08-05 10:18:04.818312045-03:00,4.0,5.0,10.553453299163039,1562.3971362718523,230.98476839028297,1568.9915912589427,b'Shift in process',0,0.002484071,19.926193208988572,-0.020619087365826516,-8.300522555847444,4747.0273754346335,2.9335065585565934,-0.001982604554406908,-0.7981271688316913,0.40577788954585614
2024-08-05 10:18:04.819432607-03:00,4.0,5.0,10.552390818841824,1561.8996355220968,230.9143470535456,1568.2592093568744,b'Shift in process',0,0.001120562,19.916891958832306,-0.00930125015626615,-8.300522555883699,4747.027375517571,2.9326122075800294,-0.0008943509765639845,-0.7981271688349101,0.40577788955240196
2024-08-05 10:18:04.823432284-03:00,4.0,5.0,10.548598455631486,1560.1238816537068,230.66298871651802,1565.6450826517876,b'Shift in process',0,0.003999677,19.8836925496777,-0.033199409154605064,-8.30052255584765,4747.027375435106,2.9294199566997787,-0.0031922508802506577,-0.7981271688315476,0.40577788954556376
2024-08-05 10:18:04.824036770-03:00,4.0,5.0,10.548025301732418,1559.8555053941016,230.625,1565.25,b'Shift in process',0,0.000604486,19.878674999999998,-0.005017549677702959,-8.300522555862269,4747.027375468549,2.9289375,-0.00048245669977875494,-0.7981271688322888,0.4057778895470713
2024-08-05 10:18:04.824976625-03:00,4.0,5.0,10.547134161891607,1559.4382339114325,230.5669833940236,1564.83228043697,b'Shift in process',0,0.000939855,19.873369961549518,-0.005305038450480026,-5.644528624607015,1015.1044207609506,2.9282006891040995,-0.0007368108959004971,-0.7839623089737215,0.37772935181451806
2024-08-05 10:18:04.828352032-03:00,4.0,5.0,10.543933711123527,1557.9396398905535,230.35862182981657,1563.3320771746794,b'Shift in process',0,0.003375407,19.854317380118427,-0.019052581431090232,-5.644528624574824,1015.1044207377937,2.9255544972386707,-0.002646191865428804,-0.7839623089686085,0.37772935180466377
2024-08-05 10:18:04.829401172-03:00,4.0,5.0,10.542938950812008,1557.473848674542,230.29385913557792,1562.8657857761611,b'Shift in process',0,0.00104914,19.848395479357247,-0.005921900761180154,-5.644528624568841,1015.10442073349,2.9247320110218396,-0.0008224862168311198,-0.783962308968412,0.3777293518042851
2024-08-05 10:18:04.829973484-03:00,4.0,5.0,10.542396303249813,1557.219756844647,230.25853070747027,1562.611421093786,b'Shift in process',0,0.000572312,19.845165047891083,-0.0032304314661644185,-5.644528624534203,1015.1044207085729,2.9242833399848727,-0.0004486710369668856,-0.783962308962394,0.37772935179268674
2024-08-05 10:18:04.833561633-03:00,4.0,5.0,10.538994137459719,1555.626710839402,230.03703672518952,1561.0166644213646,b'Shift in process',0,0.003588149,19.824911638151328,-0.020253409739755313,-5.644528624579222,1015.1044207409576,2.921470366409907,-0.0028129735749655715,-0.7839623089692127,0.37772935180582823
2024-08-05 10:18:04.834161619-03:00,4.0,5.0,10.538425250313804,1555.360332464229,230.0,1560.75,b'Shift in process',0,0.000599986,19.821525,-0.0033866381513263377,-5.644528624545135,1015.1044207164366,2.9210000000000003,-0.00047036640990683054,-0.78396230896526,0.3777293517982102
2024-08-05 10:18:04.835817869-03:00,4.0,5.0,10.536854848112041,1554.625,229.91696435831994,1560.0649559561396,b'Shift in process',0,0.00165625,19.812824940642972,-0.008700059357028778,-5.2528660268853,761.3516573394534,2.9199454473506634,-0.0010545526493368484,-0.6367110335618708,0.16434992236322646
2024-08-05 10:18:04.838352410-03:00,4.0,5.0,10.534451679045269,1552.818668908147,229.78989583708307,1559.0166406559354,b'Shift in process',0,0.002534541,19.79951133633038,-0.013313604312592986,-5.252866026863636,761.3516573268931,2.918331677130955,-0.0016137702197083215,-0.6367110335592604,0.16434992236053128
2024-08-05 10:18:04.839414518-03:00,4.0,5.0,10.533444622899328,1552.0617197393149,229.73664734240302,1558.5773405748248,b'Shift in process',0,0.001062108,19.793932225300274,-0.0055791110301051106,-5.252866026906031,761.3516573514723,2.9176554212485186,-0.0006762558824364717,-0.6367110335638859,0.1643499223653071
2024-08-05 10:18:04.842670610-03:00,4.0,5.0,10.530357302720658,1549.7411495778802,229.57340405872714,1557.230583484499,b'Shift in process',0,0.003256092,19.776828410253138,-0.017103815047136095,-5.252866026861678,761.3516573257583,2.9155822315458346,-0.0020731897026839974,-0.6367110335592475,0.16434992236051799
2024-08-05 10:18:04.843530776-03:00,4.0,5.0,10.529541721389167,1549.128121581899,229.5302798710976,1556.8748089365552,b'Shift in process',0,0.000860166,19.77231007349425,-0.004518336758888353,-5.252866026892893,761.3516573438555,2.9150345543629395,-0.0005476771828951676,-0.6367110335623213,0.16434992236369161
2024-08-05 10:18:04.844134746-03:00,4.0,5.0,10.52896905674446,1548.697680807988,229.5,1556.625,b'Shift in process',0,0.00060397,19.769137500000003,-0.003172573494246933,-5.2528660268671175,761.3516573289118,2.91465,-0.0003845543629394932,-0.6367110335604305,0.16434992236173937
2024-08-05 10:18:04.844754779-03:00,4.0,5.0,10.528381161687337,1548.2557921639016,229.46945308963598,1556.3195308963598,b'Shift in process',0,0.000620033,19.76525804238377,-0.003879457616232429,-6.256856677358187,1532.5859072057824,2.914262054238377,-0.0003879457616231541,-0.6256856677356755,0.15325859072043788
2024-08-05 10:18:04.846467031-03:00,4.0,5.0,10.526757660216681,1547.0354946722846,229.3850962757809,1555.4759627578092,b'Shift in process',0,0.001712252,19.754544727024175,-0.010713315359595299,-6.256856677402216,1532.5859072489209,2.9131907227024176,-0.0010713315359591746,-0.6256856677400141,0.15325859072468878
2024-08-05 10:18:04.848410414-03:00,4.0,5.0,10.524915007874307,1545.6504734253292,229.28935242617266,1554.5185242617265,b'Shift in process',0,0.001943383,19.742385258123928,-0.012159468900247106,-6.256856677375024,1532.5859072222784,2.911974775812393,-0.0012159468900247994,-0.6256856677375481,0.15325859072227263
2024-08-05 10:18:04.849291126-03:00,4.0,5.0,10.52407994549609,1545.0228025892377,229.24596275091218,1554.084627509122,b'Shift in process',0,0.000880712,19.736874769365848,-0.005510488758080356,-6.256856677415951,1532.585907262378,2.911423726936585,-0.0005510488758080356,-0.6256856677415951,0.1532585907262378
2024-08-05 10:18:04.850403455-03:00,4.0,5.0,10.523025271436811,1544.230061632561,229.1911620963365,1553.5366209633653,b'Shift in process',0,0.001112329,19.72991508623474,-0.006959683131107397,-6.256856677392567,1532.585907239467,2.910727758623474,-0.0006959683131109173,-0.6256856677394165,0.15325859072410325
2024-08-05 10:18:04.853679642-03:00,4.0,5.0,10.519918897834897,1541.8951700522591,229.02975554116097,1551.9225554116097,b'Shift in process',0,0.003276187,19.709416453727442,-0.020498632507297998,-6.256856677380748,1532.5859072278868,2.9086778953727443,-0.0020498632507295333,-0.6256856677379934,0.15325859072270892
2024-08-05 10:18:04.854283612-03:00,4.0,5.0,10.51934623319019,1541.4647292783482,229.0,1551.625,b'Shift in process',0,0.00060397,19.705637499999998,-0.0037789537274441898,-6.256856677391576,1532.5859072384958,2.9083,-0.00037789537274424134,-0.6256856677388635,0.15325859072356143
2024-08-05 10:18:04.854867675-03:00,4.0,5.0,10.518792443713261,1541.0484759383946,228.97755882948422,1551.2509804914037,b'Shift in process',0,0.000584063,19.700887452240824,-0.004750047759173981,-8.132766087175494,4374.748849324314,2.9080149971344498,-0.0002850028655503323,-0.4879659652303472,0.056696745087158315
2024-08-05 10:18:04.855988051-03:00,4.0,5.0,10.517730139751176,1540.25,228.93451116363664,1550.533519393944,b'Shift in process',0,0.001120376,19.69177569630309,-0.0091117559377345,-8.13276608721938,4374.748849418743,2.9074682917781853,-0.0005467053562644431,-0.4879659652334958,0.05669674508862165
2024-08-05 10:18:04.858290412-03:00,4.0,5.0,10.515547116183694,1538.0368640700806,228.84604865909517,1549.0591443182527,b'Shift in process',0,0.002302361,19.67305113284181,-0.01872456346128004,-8.132766087194858,4374.7488493659785,2.9063448179705085,-0.0011234738076768558,-0.4879659652317146,0.05669674508779383
2024-08-05 10:18:04.863443513-03:00,4.0,5.0,10.510661113976127,1533.0834649404014,228.64805354859104,1545.7592258098507,b'Shift in process',0,0.005153101,19.631142167785104,-0.04190896505670594,-8.132766087197968,4374.7488493726705,2.903830280067106,-0.002514537903402392,-0.48796596523188496,0.05669674508787301
2024-08-05 10:18:04.864043514-03:00,4.0,5.0,10.510092212607697,1532.5067162154648,228.625,1545.375,b'Shift in process',0,0.000600001,19.626262500000003,-0.00487966778510085,-8.132766087224605,4374.748849429983,2.9035375,-0.0002927800671059799,-0.48796596523335783,0.05669674508855754
2024-08-05 10:18:04.868244414-03:00,4.0,5.0,10.506109056315246,1528.468616748002,228.1470402959619,1542.1354953392972,b'Shift in process',0,0.0042009,19.585120790809075,-0.041141709190927855,-9.793546428367222,9199.409389078352,2.8974674117587162,-0.006070088241283855,-1.444949473037648,4.3592386335882285
2024-08-05 10:18:04.873331402-03:00,4.0,5.0,10.501285740296817,1523.578768493153,227.56826544320984,1538.2126880039777,b'Shift in process',0,0.005086988,19.535301137650517,-0.04981965315855774,-9.79354642836935,9199.409389086348,2.8901169711287653,-0.007350440629950938,-1.4449494730380608,4.359238633593209
2024-08-05 10:18:04.873931403-03:00,4.0,5.0,10.500716838928394,1523.0020197682231,227.5,1537.75,b'Shift in process',0,0.000600001,19.529425,-0.005876137650517421,-9.793546428284989,9199.409388769376,2.88925,-0.0008669711287652149,-1.4449494730262364,4.35923863345052
2024-08-05 10:18:04.874691565-03:00,4.0,5.0,10.499996078126285,1522.2713168789899,227.42519269355304,1536.955172369001,b'Shift in process',0,0.000760162,19.519330689086313,-0.0100943109136864,-13.279157487070387,31094.393207216155,2.8882999472081234,-0.0009500527918766544,-1.2498030576070027,2.4398680011381373
2024-08-05 10:18:04.875275644-03:00,4.0,5.0,10.496471221080625,1521.709873117205,227.36771366047483,1536.3444576425452,b'Shift in process',0,0.000584079,19.511574612060326,-0.007756077025987906,-13.279157487237011,31094.39320877682,2.8875699634880303,-0.0007299837200931414,-1.2498030576225843,2.43986800125981
2024-08-05 10:18:04.875855943-03:00,4.0,5.0,10.492969175948522,1521.1520628663384,227.31060661602393,1535.7376952952543,b'Shift in process',0,0.000580299,19.503868730249728,-0.0077058818105975035,-13.27915748708425,31094.393207346,2.8868447040235043,-0.0007252594645259514,-1.2498030576064258,2.4398680011336324
2024-08-05 10:18:04.876404255-03:00,4.0,5.0,10.489660169090895,1520.625,227.2566474023135,1535.1643786495808,b'Shift in process',0,0.000548312,19.496587608849676,-0.00728112140005166,-13.279157487072434,31094.393207235324,2.8861594220093814,-0.0006852820141229898,-1.2498030576076937,2.439868001143533
2024-08-05 10:18:04.878356403-03:00,4.0,5.0,10.477879155509005,1518.2427715637143,227.06453712362799,1533.1232069385474,b'Shift in process',0,0.001952148,19.47066472811955,-0.02592288073012483,-13.279157487098741,31094.39320748173,2.8837196214700755,-0.002439800539305814,-1.2498030576092665,2.4398680011558143
2024-08-05 10:18:04.879436841-03:00,4.0,5.0,10.471358822648828,1516.9243007678363,226.9582115554429,1531.9934977765806,b'Shift in process',0,0.001080438,19.456317421762574,-0.014347306356977896,-13.279157487035716,31094.393206891415,2.8823692867541246,-0.0013503347159509183,-1.2498030576034147,2.439868001110119
2024-08-05 10:18:04.883489018-03:00,4.0,5.0,10.446904348770216,1511.9793830268377,226.55943807476808,1527.756529544411,b'Shift in process',0,0.004052177,19.40250792521402,-0.053809496548552715,-13.279157487087241,31094.393207374018,2.8773048635495546,-0.005064423204570012,-1.2498030576082961,2.439868001148237
2024-08-05 10:18:04.884093004-03:00,4.0,5.0,10.443259355014984,1511.2423320325886,226.5,1527.125,b'Shift in process',0,0.000603986,19.3944875,-0.008020425214020577,-13.279157487128138,31094.393207757075,2.87655,-0.000754863549554674,-1.2498030576117227,2.439868001174995
2024-08-05 10:18:04.884661145-03:00,4.0,5.0,10.439830682169763,1510.5490231000565,226.45019233561095,1526.6055772142283,b'Shift in process',0,0.000568141,19.387890830620698,-0.006596669379302256,-11.610972239817679,18174.99696038436,2.875917442662259,-0.0006325573377408134,-1.1133808997076666,1.536650375695636
2024-08-05 10:18:04.888312405-03:00,4.0,5.0,10.417795701394244,1506.0933489399702,226.13009445026844,1523.2674135527993,b'Shift in process',0,0.00365126,19.345496152120553,-0.04239467850014478,-11.610972239759638,18174.99696002095,2.8718521995184094,-0.004065243143849706,-1.1133808997030357,1.53665037567007
2024-08-05 10:18:04.892673794-03:00,4.0,5.0,10.391475164711101,1500.771096273929,225.74774112674237,1519.280014607456,b'Shift in process',0,0.004361389,19.294856185514693,-0.050639966605860565,-11.610972239775117,18174.99696011787,2.8669963123096283,-0.004855887208781162,-1.113380899704466,1.5366503756779668
2024-08-05 10:18:04.893465895-03:00,4.0,5.0,10.386694916164759,1499.8044864028466,225.6782993846921,1518.5558364403605,b'Shift in process',0,0.000792101,19.28565912279258,-0.009197062722112292,-11.610972239793021,18174.99696022997,2.86611440218559,-0.0008819101240380434,-1.1133808997060266,1.536650375686582
2024-08-05 10:18:04.894073865-03:00,4.0,5.0,10.3830258793769,1499.0625736880313,225.625,1518.0,b'Shift in process',0,0.00060797,19.2786,-0.007059122792579586,-11.610972239715094,18174.996959742046,2.8654375,-0.0006769021855901336,-1.113380899699218,1.5366503756489942
2024-08-05 10:18:04.894637975-03:00,4.0,5.0,10.379621533204546,1498.3741838307099,225.5693754312776,1517.4785196682276,b'Shift in process',0,0.00056411,19.27197719978649,-0.006622800213509805,-11.740263802289988,18998.154809056967,2.8647310679772255,-0.0007064320227745391,-1.252294805577882,2.4593838490221906
2024-08-05 10:18:04.896378665-03:00,4.0,5.0,10.369116647032067,1496.25,225.3977331442601,1515.8693732274382,b'Shift in process',0,0.00174069,19.251541039988464,-0.020436159798027376,-11.740263802301028,18998.154809128428,2.862551210932103,-0.0021798570451223576,-1.252294805578453,2.459383849026677
2024-08-05 10:18:04.896946869-03:00,4.0,5.0,10.365687593988278,1495.649844203057,225.34170488302271,1515.3441082783381,b'Shift in process',0,0.000568204,19.244870175134896,-0.006670864853568048,-11.74026380238092,18998.15480964555,2.8618396520143885,-0.000711558917714683,-1.252294805588632,2.4593838491066387
2024-08-05 10:18:04.898404535-03:00,4.0,5.0,10.356890728717891,1494.1102093185775,225.19797042947386,1513.9965977763175,b'Shift in process',0,0.001457666,19.227756791759234,-0.01711338337566204,-11.740263802312764,18998.154809204396,2.860014224454318,-0.001825427560070647,-1.2522948055800485,2.4593838490392095
2024-08-05 10:18:04.899859045-03:00,4.0,5.0,10.34811290958485,1492.5739079053485,225.05454717611502,1512.6520047760782,b'Shift in process',0,0.00145451,19.210680460656196,-0.017076331103037745,-11.74026380226863,18998.154808918727,2.8581927491366605,-0.0018214753176573062,-1.2522948055752838,2.4593838490017803
2024-08-05 10:18:04.903607276-03:00,4.0,5.0,10.325492718739136,1488.6149027541749,224.68494952167276,1509.1870267656823,b'Shift in process',0,0.003748231,19.166675239924164,-0.04400522073203206,-11.740263802319562,18998.154809248397,2.8534988589252444,-0.004693890211416196,-1.252294805580605,2.4593838490435806
2024-08-05 10:18:04.904215247-03:00,4.0,5.0,10.321823675916358,1487.9727437408253,224.625,1508.625,b'Shift in process',0,0.000607971,19.159537500000003,-0.007137739924161224,-11.74026380232153,18998.154809261137,2.8527375,-0.0007613589252444264,-1.2522948055818885,2.4593838490536646
2024-08-05 10:18:04.904811264-03:00,4.0,5.0,10.318226774261346,1487.3432109363682,224.54931239518334,1507.9816553590583,b'Shift in process',0,0.000596017,19.15136702306004,-0.008170476939962867,-13.7084629129083,35314.66133435715,2.851776267418828,-0.0009612325811718669,-1.6127603426947,6.765179791299935
2024-08-05 10:18:04.905419281-03:00,4.0,5.0,10.31455745383329,1486.7010033363058,224.47210092232658,1507.325357839776,b'Shift in process',0,0.000608017,19.143032044565153,-0.008334978494886514,-13.7084629128569,35314.66133382749,2.8507956817135476,-0.000980585705280479,-1.6127603426885744,6.765179791197153
2024-08-05 10:18:04.906035235-03:00,4.0,5.0,10.310840234421715,1486.0504124151753,224.39388153774928,1506.660493070869,b'Shift in process',0,0.000615954,19.134588262000037,-0.008443782565116464,-13.708462913003997,35314.66133534325,2.849802295529416,-0.0009933861841315839,-1.6127603427067343,6.765179791501861
2024-08-05 10:18:04.906651253-03:00,4.0,5.0,10.307122628776739,1485.399753895144,224.3156540258769,1505.9955592199537,b'Shift in process',0,0.000616018,19.12614360209341,-0.008444659906626129,-13.708462912814445,35314.66133339002,2.8488088061286367,-0.0009934894007792572,-1.612760342683586,6.765179791113451
2024-08-05 10:18:04.908342661-03:00,4.0,5.0,10.296915154435398,1483.6132330044284,224.1008638096787,1504.169842382269,b'Shift in process',0,0.001691408,19.102956998254815,-0.023186603838595943,-13.708462912908029,35314.66133435435,2.8460809703829195,-0.002727835745717222,-1.6127603426950932,6.765179791306533
2024-08-05 10:18:04.913451134-03:00,4.0,5.0,10.266086042198163,1478.2174954093828,223.4521439147077,1498.6557232750156,b'Shift in process',0,0.005108473,19.0329276855927,-0.07002931266211476,-13.708462912912482,35314.66133440024,2.837842227716788,-0.008238742666131671,-1.6127603426956885,6.7651797913165215
2024-08-05 10:18:04.914058619-03:00,4.0,5.0,10.262419932335678,1477.575849725253,223.375,1498.0,b'Shift in process',0,0.000607485,19.0246,-0.008327685592700362,-13.708462912994333,35314.66133524367,2.8368625,-0.0009797277167877816,-1.6127603427043988,6.765179791462674
2024-08-05 10:18:04.915787262-03:00,4.0,5.0,10.25198774857644,1475.75,223.0919843858277,1495.714104654762,b'Shift in process',0,0.001728643,18.995569129115477,-0.029030870884522386,-16.79402333768302,79546.12154298395,2.8332682017000117,-0.0035942982999883633,-2.0792600322844934,18.691115552790084
2024-08-05 10:18:04.918246660-03:00,4.0,5.0,10.23714553310853,1471.9513406205344,222.6893286405616,1492.4618851737669,b'Shift in process',0,0.002459398,18.95426594170684,-0.04130318740863714,-16.79402333767741,79546.12154287768,2.828154473735132,-0.005113727964879633,-2.079260032284174,18.691115552778605
2024-08-05 10:18:04.919387895-03:00,4.0,5.0,10.230258296569545,1470.1886478652664,222.5024842056843,1490.9527570459118,b'Shift in process',0,0.001141235,18.93510001448308,-0.019165927223760093,-16.79402333766498,79546.12154264223,2.825781549412191,-0.0023729243229411168,-2.0792600322817973,18.69111555269314
2024-08-05 10:18:04.923384024-03:00,4.0,5.0,10.20614206664027,1464.0164329950371,221.8482329211524,1485.6684197477693,b'Shift in process',0,0.003996129,18.86798893079667,-0.0671110836864095,-16.79402333768742,79546.12154306736,2.8174725580986353,-0.00830899131355567,-2.0792600322851613,18.6911155528141
2024-08-05 10:18:04.923984025-03:00,4.0,5.0,10.202521121952586,1463.089702377891,221.75,1484.875,b'Shift in process',0,0.000600001,18.857912499999998,-0.010076430796672753,-16.794023337749028,79546.12154423459,2.816225,-0.001247558098635082,-2.07926003229175,18.691115553051006
2024-08-05 10:18:04.924907896-03:00,4.0,5.0,10.196945654929142,1461.66273885285,221.60118940945156,1483.661621338605,b'Shift in process',0,0.000923871,18.842502591000283,-0.015409908999714617,-16.679719354449503,77402.49437029775,2.814335105500035,-0.001889894499965017,-2.0456259585645795,17.510756328655305
2024-08-05 10:18:04.928306789-03:00,4.0,5.0,10.17643368319523,1456.4129839232828,221.05371982274227,1479.1976385546677,b'Shift in process',0,0.003398893,18.78581000964428,-0.0566925813560033,-16.679719354508453,77402.494371392,2.807382241748827,-0.006952863751208405,-2.0456259585719248,17.510756328906808
2024-08-05 10:18:04.929420477-03:00,4.0,5.0,10.169712689984703,1454.692838844289,220.87433485561306,1477.7349611303835,b'Shift in process',0,0.001113688,18.76723400635587,-0.018576003288409026,-16.679719354441303,77402.49437014555,2.805104052666286,-0.002278189082540738,-2.0456259585635634,17.510756328620516
2024-08-05 10:18:04.933472654-03:00,4.0,5.0,10.145258216106091,1448.4340551222956,220.22163891388738,1472.4129788363125,b'Shift in process',0,0.004052177,18.699644831221168,-0.06758917513470308,-16.679719354486018,77402.49437097555,2.79681481420637,-0.008289238459916248,-2.0456259585689986,17.510756328806618
2024-08-05 10:18:04.934072624-03:00,4.0,5.0,10.141637458500233,1447.5073723861499,220.125,1471.625,b'Shift in process',0,0.00059997,18.6896375,-0.010007331221167703,-16.679719354580566,77402.49437273055,2.7955875000000003,-0.0012273142063694564,-2.0456259585803562,17.510756329195505
2024-08-05 10:18:04.935776923-03:00,4.0,5.0,10.131352188291952,1444.875,219.87040821798846,1469.2275940527245,b'Shift in process',0,0.001704299,18.6591904444696,-0.030447055530398615,-17.864855597755213,101858.67923633206,2.7923541843684534,-0.0032333156315469402,-1.89715280684137,12.954159820133887
