timestamps,TransCurrentGear,TransSelectedGear,WheelBasedVehicleSpeed,EngSpeed,TransOutputShaftSpeed,TransInputShaftSpeed,TransShiftInProcess,StateChange,Delta_Time,TransInputShaftSpeedVelocity,Delta_TransInputShaftSpeedVelocity,TransInputShaftSpeedAcceleration,TransInputShaftSpeedAccelerationForth,TransOutputShaftSpeedVelocity,Delta_TransOutputShaftSpeedVelocity,TransOutputShaftSpeedAcceleration,TransOutputShaftSpeedAccelerationForth
2024-08-05 10:23:07.140357774-03:00,5.0,6.0,20.593742307991732,2231.834201542025,453.26504796085374,2228.62038368683,b'Shift in process',1,0.0,28.30347887282274,0.0,0.0,0.0,5.756466109102843,0.0,0.0,0.0
2024-08-05 10:23:07.140969272-03:00,5.0,6.0,20.593742307991732,2231.8380042801746,453.2803831662171,2228.743065329737,b'Shift in process',0,0.000611498,28.30503692968766,0.0015580568649191662,2.5479345229570107,42.1456788081379,5.756660866210957,0.00019475710811445168,0.3184918153689001,0.01028947236517419
2024-08-05 10:23:07.141593754-03:00,5.0,6.0,20.593742307991732,2231.841887762255,453.2960439855756,2228.8683518846046,b'Shift in process',0,0.000624482,28.30662806893448,0.0015911392468197505,2.5479345230443,42.14567881391335,5.75685975861681,0.0001988924058524688,0.3184918153805375,0.010289472366678064
2024-08-05 10:23:07.143932899-03:00,5.0,6.0,20.593742307991732,2231.8564342626996,453.35470528773703,2229.3376423018963,b'Shift in process',0,0.002339145,28.312588057234084,0.005959988299604646,2.547934522915273,42.14567880537635,5.757604757154261,0.0007449985374510248,0.318491815364599,0.01028947236461837
2024-08-05 10:23:07.146918356-03:00,5.0,6.0,20.593742307991732,2231.875,453.42957486408415,2229.936598912673,b'Shift in process',0,0.002985457,28.320194806190948,0.00760674895686364,2.5479345228766115,42.14567880281833,5.758555600773868,0.000950843619607511,0.3184918153594277,0.010289472363950102
2024-08-05 10:23:07.149122607-03:00,5.0,6.0,20.593742307991732,2230.8715367870245,453.4848532816049,2230.378826252839,b'Shift in process',0,0.002204251,28.325811093411055,0.005616287220107097,2.54793452293187,42.14567880647448,5.759257636676383,0.0007020359025142753,0.31849181536688664,0.010289472364914
2024-08-05 10:23:07.149726589-03:00,5.0,6.0,20.593742307991732,2230.5965800247204,453.5,2230.5,b'Shift in process',0,0.000603982,28.32735,0.0015389065889443998,2.5479345227910764,42.14567879715894,5.75945,0.00019236332361760589,0.31849181534814924,0.010289472362492611
2024-08-05 10:23:07.150862754-03:00,5.0,6.0,20.593742307991732,2230.0793522764516,453.47129844944226,2230.7439631797406,b'Shift in process',0,0.001136165,28.33044833238271,0.003098332382709401,2.7270091779885854,55.302708068541776,5.759085490307917,-0.00036450969208345896,-0.32082460917512773,0.010594261671874963
2024-08-05 10:23:07.153892867-03:00,5.0,6.0,20.593742307991732,2228.6999236511956,453.39475240070243,2231.3946045940293,b'Shift in process',0,0.003030113,28.33871147834417,0.00826314596146105,2.7270091780277004,55.30270807171472,5.758113355488921,-0.00097213481899594,-0.32082460917990185,0.010594261672505566
2024-08-05 10:23:07.159022949-03:00,5.0,6.0,20.593742307991732,2226.364505150087,453.26515739655315,2232.496162129298,b'Shift in process',0,0.005130082,28.35270125904209,0.01398978069791923,2.7270091780051917,55.30270806988885,5.7564674989362254,-0.001645856552695335,-0.32082460917687766,0.010594261672106108
2024-08-05 10:23:07.159622962-03:00,5.0,6.0,20.593742307991732,2226.0913552353104,453.25,2232.625,b'Shift in process',0,0.000600013,28.3543375,0.0016362409579109283,2.727009177986024,55.30270806833399,5.756275,-0.00019249893622586,-0.32082460917656785,0.010594261672065185
2024-08-05 10:23:07.160455245-03:00,5.0,6.0,20.593742307991732,2225.712466727015,453.2914925188314,2232.5316418326292,b'Shift in process',0,0.000832283,28.353151851274394,-0.0011856487256061143,-1.424574003801729,4.118509381581485,5.756801954989158,0.0005269549891586678,0.6331440016901316,0.1606978207114799
2024-08-05 10:23:07.163873086-03:00,5.0,6.0,20.593742307991732,2224.1565288092147,453.46188508007657,2232.1482585698277,b'Shift in process',0,0.003417841,28.348282883836813,-0.004868967437580807,-1.424574003758749,4.118509381084458,5.758965940516973,0.0021639855278143827,0.6331440016707572,0.1606978206918103
2024-08-05 10:23:07.166688148-03:00,5.0,6.0,20.593742307991732,2222.875,453.6022267824115,2231.832489739574,b'Shift in process',0,0.002815062,28.344272619692592,-0.0040102641442203435,-1.424574003776948,4.118509381294915,5.760748280136626,0.0017823396196536834,0.6331440016787138,0.16069782069988806
2024-08-05 10:23:07.169052309-03:00,5.0,6.0,20.593742307991732,2223.1364952236195,453.72008933013626,2231.5672990071935,b'Shift in process',0,0.002364161,28.340904697391355,-0.0033679223012370585,-1.424574003732004,4.118509380775174,5.762245134492731,0.0014968543561044712,0.6331440016582928,0.16069782067915592
2024-08-05 10:23:07.169652276-03:00,5.0,6.0,20.593742307991732,2223.2028563998847,453.75,2231.5,b'Shift in process',0,0.000599967,28.34005,-0.0008546973913539091,-1.4245740038267256,4.118509381870552,5.762625,0.00037986550726909485,0.6331440017019184,0.1606978207234463
2024-08-05 10:23:07.170844583-03:00,5.0,6.0,20.593742307991732,2223.3347351448574,453.6022153893321,2231.4328251769693,b'Shift in process',0,0.001192307,28.339196879747508,-0.0008531202524935111,-0.7155206272323412,0.26211304334081625,5.760748135444518,-0.0018768645554816388,-1.5741453799077239,6.140155308031158
2024-08-05 10:23:07.173887055-03:00,5.0,6.0,20.593742307991732,2223.671257021335,453.2251056852124,2231.2614116750965,b'Shift in process',0,0.003042472,28.337019928273723,-0.0021769514737854934,-0.7155206272351868,0.2621130433449859,5.7559588422021974,-0.004789293242320802,-1.5741453799150171,6.140155308144951
2024-08-05 10:23:07.174956735-03:00,5.0,6.0,20.593742307991732,2223.7895722337116,453.09252050174894,2231.201145682613,b'Shift in process',0,0.00106968,28.336254550169187,-0.0007653781045355856,-0.7155206272301863,0.2621130433376586,5.754275010372212,-0.0016838318299852162,-1.5741453799128864,6.140155308111706
2024-08-05 10:23:07.177521291-03:00,5.0,6.0,20.593742307991732,2224.0732327562882,452.774647747505,2231.056658067048,b'Shift in process',0,0.002564556,28.33441955745151,-0.001834992717675732,-0.7155206272258169,0.2621130433312561,5.750238026393314,-0.004036983978898512,-1.5741453799014378,6.140155307933079
2024-08-05 10:23:07.179081138-03:00,5.0,6.0,20.593742307991732,2224.24576438171,452.5813071216439,2230.9687759643834,b'Shift in process',0,0.001559847,28.333303454747668,-0.0011161027038433247,-0.7155206272431365,0.26211304335663455,5.747782600444878,-0.002455425948435952,-1.5741453799224872,6.140155308261503
2024-08-05 10:23:07.179653385-03:00,5.0,6.0,20.593742307991732,2224.3090595029935,452.51037799005434,2230.9365354500246,b'Shift in process',0,0.000572247,28.332894000215315,-0.0004094545323525267,-0.7155206271986165,0.26211304329139945,5.74688180047369,-0.000900799971187638,-1.5741453798580647,6.14015530725635
