timestamps,TransCurrentGear,TransSelectedGear,EngSpeed,ActualEngPercentTorque,EngReferenceTorque,NominalFrictionPercentTorque,WheelBasedVehicleSpeed,TransInputShaftSpeed,TransOutputShaftSpeed,TransShiftInProcess,Time,StateChange,Delta_Time,TransInputShaftSpeedVelocity,Delta_TransInputShaftSpeedVelocity,TransInputShaftSpeedAcceleration,TransInputShaftSpeedAccelerationForth,TransOutputShaftSpeedVelocity,Delta_TransOutputShaftSpeedVelocity,TransOutputShaftSpeedAcceleration,TransOutputShaftSpeedAccelerationForth,EngSpeedVelocity,Delta_EngSpeedVelocity,EngSpeedAcceleration,EngSpeedAccelerationForth
2024-07-03 15:39:13.716180-03:00,1.0,2.0,2610.683485078417,13.253920080946527,650,5.0,14.018410607746619,2611.0,423.125,b'ShiftInProcess',14412.716180000001,0,0.00111,33.1597,-0.006980320135369311,-6.28857669853091,1563.9016887241191,5.3736875,0.002272662369654732,2.047443576265524,17.57307526059114,33.1556802604959,-0.0027630690465372254,-2.4892513932767795,38.39503214550082
2024-07-03 15:39:13.726770-03:00,1.0,2.0,2608.607802225719,11.111279716871174,650,5.0,14.038489736070908,2606.125,419.75,b'ShiftInProcess',14412.726770000001,0,0.01059,33.0977875,-0.06191249999999826,-5.846317280453094,1168.233144170774,5.330825,-0.042862500000000026,-4.04745042492918,268.3651713492288,33.129319088266634,-0.02636117222926515,-2.489251390865453,38.39503199672846
2024-07-03 15:39:13.727320-03:00,1.0,2.0,2608.5,11.0,650,5.0,14.039532561433674,2606.044590643169,419.96929824590245,b'ShiftInProcess',14412.727320000002,0,0.00055,33.09676630116825,-0.0010211988317507803,-1.8567251486377823,11.884761729085747,5.3336100877229615,0.002785087722961599,5.063795859930179,657.5136261612972,33.12795,-0.0013690882666352877,-2.4892513938823413,38.39503218286236
2024-07-03 15:39:13.727895-03:00,1.0,2.0,2608.384827241217,10.884827241216788,650,5.0,14.040622787944592,2605.960526315936,420.19856459290236,b'ShiftInProcess',14412.727895,0,0.000575,33.09569868421239,-0.0010676169558649917,-1.8567251406347682,11.884761524178922,5.33652177032986,0.002911682606898225,5.06379583808387,657.5136148146738,33.12648730596346,-0.001462694036540313,-2.5438157157222836,41.87382023528411
2024-07-03 15:39:13.736175-03:00,1.0,2.0,2606.7263395095647,9.22633950956484,650,5.0,14.056322049750776,2604.75,423.5,b'ShiftInProcess',14412.736175,0,0.00828,33.080325,-0.01537368421238483,-1.8567251464232888,11.884761672386505,5.37845,0.041928229670140205,5.063795853881667,657.5136230197969,33.105424511771474,-0.02106279419198387,-2.5438157236695496,41.87382075856476
2024-07-03 15:39:13.736745-03:00,1.0,2.0,2606.6121682526455,9.112168252645395,650,5.0,14.057402796034822,2604.7924528301987,423.5,b'ShiftInProcess',14412.736745,0,0.00057,33.080864150943526,0.0005391509435241915,0.9458788482880552,0.8004644622903127,5.37845,0.0,0.0,0.0,33.1039745368086,-0.0014499749628740233,-2.5438157243403916,41.87382080273576
2024-07-03 15:39:13.746245-03:00,1.0,2.0,2604.7093139711405,7.209313971140431,650,5.0,14.075415234097663,2605.5,423.5,b'ShiftInProcess',14412.746245,0,0.0095,33.08985,0.008985849056472262,0.9458788480497118,0.8004644614835054,5.37845,0.0,0.0,0.0,33.07980828743349,-0.02416624937511358,-2.5438157236961665,41.87382076031733
2024-07-03 15:39:13.747290-03:00,1.0,2.0,2604.5,7.0,650,5.0,14.077396602286232,2605.6308867736484,423.39529058108116,b'ShiftInProcess',14412.747290000001,0,0.001045,33.09151226202533,0.0016622620253343712,1.5906813639563362,6.402252111684946,5.377120190379731,-0.0013298096202687404,-1.2725450911662588,2.622362464955961,33.077149999999996,-0.0026582874334906137,-2.5438157258283387,41.87382090070831
2024-07-03 15:39:13.755110-03:00,1.0,2.0,2601.513398447628,5.82494365152574,650,5.0,14.092223682878853,2606.6103456912756,422.6117234469795,b'ShiftInProcess',14412.75511,0,0.00782,33.1039513902792,0.012439128253866727,1.5906813623870493,6.402252086420375,5.36716888777664,-0.009951302603091072,-1.2725450899093442,2.6223624545953523,33.03922016028488,-0.037929839715118874,-4.850363134925687,553.4737365829903
2024-07-03 15:39:13.756225-03:00,1.0,2.0,2601.0875594790655,5.657400450779776,650,5.0,14.094337774295347,2606.75,422.5,b'ShiftInProcess',14412.756225000001,0,0.001115,33.105725,0.0017736097208000956,1.590681363946274,6.40225211152295,5.36575,-0.0014188877766398988,-1.2725450911568599,2.622362464878487,33.03381200538413,-0.005408154900749196,-4.850363139685377,553.4737387554983
2024-07-03 15:39:13.765425-03:00,1.0,2.0,2597.573910593268,4.274981217023399,650,5.0,14.111781398525206,2606.25,420.875,b'ShiftInProcess',14412.765425000001,0,0.0092,33.099375,-0.006349999999997635,-0.6902173913040908,0.22695700502801952,5.3451125,-0.02063750000000031,-2.243206521739164,25.32077742427856,32.9891886645345,-0.04462334084962549,-4.850363135828858,553.4737369952327
2024-07-03 15:39:13.767255-03:00,1.0,2.0,2596.875,4.0,650,5.0,14.115251162908468,2606.0371102839326,421.38593531856174,b'ShiftInProcess',14412.767255,0,0.00183,33.09667130060595,-0.0027036993940541265,-1.4774313628711073,4.764630822729926,5.351601378545734,0.006488878545733989,3.54583527089289,158.07901558460253,32.980312500000004,-0.008876164534498798,-4.8503631336059,553.473735980588
2024-07-03 15:39:13.775050-03:00,1.0,2.0,2594.085575025004,3.230503455173514,650,5.0,14.130030842349491,2605.1302931597083,423.5622964166999,b'ShiftInProcess',14412.77505,0,0.007795,33.0851547231283,-0.011516577477650003,-1.4774313633932012,4.764630829464817,5.379241164492089,0.027639785946354856,3.5458352721430217,158.079015807534,32.94488680281755,-0.03542569718245403,-4.544669298582941,426.58850223545176
2024-07-03 15:39:13.776170-03:00,1.0,2.0,2593.6847852912715,3.119940770005993,650,5.0,14.132154413996304,2605.0,423.875,b'ShiftInProcess',14412.776170000001,0,0.00112,33.0835,-0.0016547231282970642,-1.4774313645509503,4.764630844399512,5.3832125,0.003971335507911178,3.545835274920695,158.07901630286648,32.93979677319915,-0.005090029618401104,-4.544669302143843,426.58850357243773
2024-07-03 15:39:13.785560-03:00,1.0,2.0,2590.3245927941953,2.1929911156400617,650,5.0,14.149958286985214,2597.0,415.25,b'ShiftInProcess',14412.78556,0,0.00939,32.981899999999996,-0.1016000000000048,-10.820021299255036,13706.054763134964,5.273675,-0.10953750000000007,-11.665335463258792,18517.780408176703,32.897122328486276,-0.04267444471287263,-4.544669298495487,426.58850220261587
2024-07-03 15:39:13.787515-03:00,1.0,2.0,2589.625,2.0,650,5.0,14.153665057136818,2595.6653719387987,415.25,b'ShiftInProcess',14412.787515000002,0,0.001955,32.96495022362274,-0.01694977637725259,-8.669962341305672,5650.265357001673,5.273675,0.0,0.0,0.0,32.8882375,-0.008884828486273477,-4.544669302441676,426.5885036842629
2024-07-03 15:39:13.795050-03:00,1.0,2.0,2586.266229282135,1.2430939227347135,650,5.0,14.167951764587416,2590.5214218458877,415.25,b'ShiftInProcess',14412.79505,0,0.007535,32.89962205744277,-0.06532816617997383,-8.669962333108671,5650.2653356335395,5.273675,0.0,0.0,0.0,32.84558111188312,-0.04265638811688177,-5.661099949154847,1027.07767765221
2024-07-03 15:39:13.796180-03:00,1.0,2.0,2585.762525113104,1.1295831240797374,650,5.0,14.170094296694868,2589.75,415.25,b'ShiftInProcess',14412.796180000001,0,0.00113,32.889825,-0.00979705744276771,-8.669962338732487,5650.265350293836,5.273675,0.0,0.0,0.0,32.83918406893642,-0.0063970429467019585,-5.661099952833592,1027.0776803219078
2024-07-03 15:39:13.805360-03:00,1.0,2.0,2581.670485937019,0.20743345059574447,650,5.0,14.1875,2586.853398058511,416.80970873772486,b'ShiftInProcess',14412.80536,0,0.00918,32.85303815534309,-0.03678684465690907,-4.007281553040203,257.86917377571746,5.293483300969106,0.019808300969105908,2.1577669900986827,21.677948469438256,32.787215171400135,-0.051968897536283976,-5.661099949486271,1027.0776778927273
2024-07-03 15:39:13.806480-03:00,1.0,2.0,2581.1712393268904,0.09492717225697556,650,5.0,14.1875,2586.5,417.0,b'ShiftInProcess',14412.806480000001,0,0.00112,32.84855,-0.0044881553430897725,-4.007281556330154,257.869174622553,5.2959000000000005,0.002416699030894698,2.157766991870266,21.677948540630915,32.78087473945151,-0.006340431948622438,-5.661099954127177,1027.0776812606744
2024-07-03 15:39:13.807425-03:00,1.0,2.0,2580.75,0.0,650,5.0,14.1875,2585.81912724327,417.10277324629885,b'ShiftInProcess',14412.807425,0,0.000945,32.839902915989526,-0.008647084010476647,-9.150353450239837,7010.540126606852,5.297205220227996,0.0013052202279952851,1.3811854264500372,3.639216970229947,32.775525,-0.005349739451510516,-5.661099948688377,1027.0776773136884
2024-07-03 15:39:13.815085-03:00,1.0,2.0,2572.134653837456,0.0,650,5.0,14.1875,2580.3000951614445,417.93583469261216,b'ShiftInProcess',14412.815085,0,0.00766,32.769811208550344,-0.07009170743918247,-9.150353451590401,7010.540130745789,5.307785100596175,0.01057988036817914,1.3811854266552401,3.6392169723926635,32.66611010373569,-0.10941489626431178,-14.283929016228692,41628.497219472265
2024-07-03 15:39:13.815675-03:00,1.0,2.0,2571.4710697318433,0.0,650,4.971212490780819,14.1875,2579.875,418.0,b'ShiftInProcess',14412.815675000002,0,0.00059,32.7644125,-0.005398708550345077,-9.150353475161147,7010.540202980663,5.3086,0.0008148994038252866,1.38118543021235,3.639217009882474,32.65768258559441,-0.008427518141282064,-14.283929053020447,41628.497648369805
2024-07-03 15:39:13.826305-03:00,1.0,2.0,2559.5153086735813,0.0,650,4.452549402295321,14.1875,2575.5,411.5,b'ShiftInProcess',14412.826305,0,0.01063,32.70885,-0.055562500000000625,-5.226952022577669,746.4385407230509,5.22605,-0.08255000000000035,-7.765757290686768,3636.9325963296333,32.50584442015448,-0.15183816543992634,-14.283929015985544,41628.497216637785
2024-07-03 15:39:13.827430-03:00,1.0,2.0,2558.25,0.0,650,4.397657965327892,14.1875,2574.379320690699,411.5,b'ShiftInProcess',14412.827430000001,0,0.001125,32.69461737277187,-0.014232627228125239,-12.65122420277799,25617.114484716178,5.22605,0.0,0.0,0.0,32.489775,-0.016069420154479985,-14.283929026204433,41628.49733576383
2024-07-03 15:39:13.828015-03:00,1.0,2.0,2557.6063390850386,0.0,650,4.36911441813323,14.1875,2573.7965674504426,411.5,b'ShiftInProcess',14412.828015000001,0,0.000585,32.68721640662062,-0.007400966151251964,-12.651224190174297,25617.11438263269,5.22605,0.0,0.0,0.0,32.48160050637999,-0.008174493620010992,-13.973493367540156,38125.88841913241
2024-07-03 15:39:13.835580-03:00,1.0,2.0,2549.2827581901743,0.0,650,4.0,14.1875,2566.260621699705,411.5,b'ShiftInProcess',14412.83558,0,0.007565,32.591509895586256,-0.0957065110343649,-12.651224194892915,25617.114420851092,5.22605,0.0,0.0,0.0,32.375891029015214,-0.1057094773647762,-13.97349337273975,38125.888475879605
2024-07-03 15:39:13.836720-03:00,1.0,2.0,2548.0284446114797,0.0,650,4.0,14.1875,2565.125,411.5,b'ShiftInProcess',14412.836720000001,0,0.00114,32.5770875,-0.014422395586258574,-12.651224198472434,25617.114449843368,5.22605,0.0,0.0,0.0,32.35996124656579,-0.015929782449426,-13.973493376689474,38125.888518986
2024-07-03 15:39:13.843790-03:00,1.0,2.0,2540.249499875891,0.0,650,4.0,14.1875,2549.2362506975187,412.5855667225298,b'ShiftInProcess',14412.84379,0,0.00707,32.37530038385849,-0.20178711614151013,-28.54131770035504,663584.2647919387,5.239836697376129,0.01378669737612892,1.950027917415689,14.459834284372398,32.26116864842382,-0.09879259814196928,-13.973493372272882,38125.88847078432
2024-07-03 15:39:13.845675-03:00,1.0,2.0,2538.175481371681,0.0,650,4.0,14.1875,2545.0,412.875,b'ShiftInProcess',14412.845675,0,0.001885,32.3215,-0.053800383858487066,-28.541317696810115,663584.2644622612,5.2435125,0.003675802623870794,1.9500279171728352,14.459834277169168,32.234828613420355,-0.02634003500346438,-13.973493370538133,38125.88845185166
2024-07-03 15:39:13.847425-03:00,1.0,2.0,2536.25,0.0,650,4.0,14.1875,2540.002505006767,412.4804609215869,b'ShiftInProcess',14412.847425000002,0,0.00175,32.25803181358594,-0.06346818641406315,-36.267535093750375,1730103.7992959686,5.238501853704154,-0.005010646295845689,-2.8632264547689648,67.20828173453266,32.210375,-0.02445361342035568,-13.973493383060388,38125.888588516726
2024-07-03 15:39:13.855100-03:00,1.0,2.0,2527.4978070187162,0.0,650,4.0,14.1875,2518.084919841082,410.75012525061175,b'ShiftInProcess',14412.8551,0,0.007675,31.979678481981743,-0.27835333160419395,-36.26753506243569,1730103.793320635,5.216526590682769,-0.021975263021384528,-2.863226452297658,67.20828150249754,32.099222149137695,-0.11115285086230386,-14.482456138410926,43991.51184016062
2024-07-03 15:39:13.855655-03:00,1.0,2.0,2526.8649122812644,0.0,650,4.0,14.1875,2516.5,410.625,b'ShiftInProcess',14412.855655000001,0,0.000555,31.959550000000004,-0.020128481981739554,-36.26753510223343,1730103.800914669,5.2149375000000004,-0.0015890906827689122,-2.8632264554394813,67.20828179748858,32.091184385972056,-0.008037763165638978,-14.482456154304463,43991.51203327171
2024-07-03 15:39:13.865680-03:00,1.0,2.0,2515.4328947378076,0.0,650,4.0,14.1875,2479.25,398.25,b'ShiftInProcess',14412.86568,0,0.010025,31.486475,-0.473075000000005,-47.189526184539154,4958867.075383351,5.057775,-0.1571625000000001,-15.67705735660849,60402.95550372657,31.94599776317016,-0.14518662280189787,-14.482456139840188,43991.511857526566
2024-07-03 15:39:13.867375-03:00,1.0,2.0,2513.5,0.0,650,4.0,14.1875,2473.764377534552,398.25,b'ShiftInProcess',14412.867375000002,0,0.001695,31.41680759468881,-0.06966740531118987,-41.10171404789963,2853906.455476374,5.057775,0.0,0.0,0.0,31.92145,-0.024547763170158277,-14.482456147586005,43991.51195164049
2024-07-03 15:39:13.875060-03:00,1.0,2.0,2506.5048040463107,0.0,650,4.0,14.1875,2448.8929860189833,398.25,b'ShiftInProcess',14412.87506,0,0.007685,31.100940922441087,-0.31586667224772214,-41.101714020523374,2853906.44787287,5.057775,0.0,0.0,0.0,31.832611011388146,-0.08883898861185457,-11.560050567580296,17858.25151909567
2024-07-03 15:39:13.876765-03:00,1.0,2.0,2504.9528445008086,0.0,650,3.9147713071453447,14.1875,2443.375,398.25,b'ShiftInProcess',14412.876765,0,0.001705,31.0308625,-0.07007842244108531,-41.10171404169226,2853906.453752335,5.057775,0.0,0.0,0.0,31.81290112516027,-0.019709886227875728,-11.560050573534152,17858.251555886323
2024-07-03 15:39:13.885690-03:00,1.0,2.0,2496.8289506949423,0.0,650,3.4686328417640997,14.1875,2416.375,392.25,b'ShiftInProcess',14412.885690000001,0,0.008925,30.6879625,-0.3429000000000002,-38.42016806722691,2178898.7078044363,4.981574999999999,-0.07620000000000093,-8.537815126050525,5313.577095697701,31.709727673825768,-0.10317345133450218,-11.56005056969212,17858.251532145256
2024-07-03 15:39:13.887150-03:00,1.0,2.0,2495.5,0.0,650,3.395651087229011,14.1875,2414.2356853028045,391.85504959436395,b'ShiftInProcess',14412.88715,0,0.00146,30.660793203345616,-0.027169296654385278,-18.609107297524165,119922.91041816428,4.976559129848423,-0.0050158701515767845,-3.4355275010799895,139.30724948997673,31.692850000000004,-0.016877673825764106,-11.560050565591855,17858.251506808494
2024-07-03 15:39:13.895065-03:00,1.0,2.0,2488.183941336019,0.0,650,3.0,14.1875,2402.637962128536,389.71393146988356,b'ShiftInProcess',14412.895065,0,0.007915,30.513502119032406,-0.1472910843132098,-18.609107304258977,119922.9105917692,4.949366929667522,-0.027192200180900628,-3.435527502324779,139.30724969187668,31.59993605496744,-0.09291394503256356,-11.738969681941068,18989.779585359905
2024-07-03 15:39:13.896780-03:00,1.0,2.0,2486.598718264518,0.0,650,3.0,14.1875,2400.125,389.25,b'ShiftInProcess',14412.896780000001,0,0.001715,30.4815875,-0.03191461903240622,-18.609107307525495,119922.91067597106,4.943475,-0.0058919296675217225,-3.4355275029281183,139.30724978973592,31.579803721959383,-0.020132333008056946,-11.738969683998219,18989.77959867107
2024-07-03 15:39:13.905365-03:00,1.0,2.0,2478.663359625714,0.0,650,3.0,14.1875,2387.3115671649866,389.25,b'ShiftInProcess',14412.905365,0,0.008585,30.318856902995332,-0.16273059700466774,-18.955223879402183,129096.85815216321,4.943475,0.0,0.0,0.0,31.479024667246566,-0.10077905471281667,-11.738969681166763,18989.779580349623
2024-07-03 15:39:13.906495-03:00,1.0,2.0,2477.6188686220207,0.0,650,3.0,14.177492977523203,2385.625,389.25,b'ShiftInProcess',14412.906495000001,0,0.00113,30.297437499999997,-0.021419402995334735,-18.95522388967676,129096.8584320682,4.943475,0.0,0.0,0.0,31.465759631499665,-0.013265035746901077,-11.738969687523078,18989.7796214793
2024-07-03 15:39:13.907435-03:00,1.0,2.0,2476.75,0.0,650,3.0,14.169168551751033,2384.899227902043,388.94968051119014,b'ShiftInProcess',14412.907435000001,0,0.00094,30.288220194355944,-0.009217305644053653,-9.805644302184737,9244.949453235984,4.9396609424921145,-0.003814057507885771,-4.057507987112523,271.0425868397471,31.454725000000003,-0.011034631499661884,-11.738969680491367,18989.779575979355
2024-07-03 15:39:13.915095-03:00,1.0,2.0,2470.2151335318586,0.0,650,3.0,14.101333337478925,2378.9849574015793,386.5023961661707,b'ShiftInProcess',14412.915095,0,0.00766,30.213108959000056,-0.07511123535588737,-9.805644302335166,9244.949453803294,4.908580431310368,-0.031080511181746928,-4.057507987173228,271.0425868559676,31.3717321958546,-0.08299280414540178,-10.834569731775689,13779.919365211494
2024-07-03 15:39:13.915885-03:00,1.0,2.0,2469.5411721074934,0.0,650,3.0,14.094337277520264,2378.375,386.25,b'ShiftInProcess',14412.915885,0,0.00079,30.2053625,-0.00774645900005666,-9.80564430386919,9244.949459588524,4.905375,-0.0032054313103673238,-4.057507987806739,271.0425870252424,31.363172885765167,-0.008559310089435002,-10.834569733462027,13779.919373790552
2024-07-03 15:39:13.926520-03:00,1.0,2.0,2460.4682863505004,0.0,650,3.0,14.000156141242654,2368.875,390.5,b'ShiftInProcess',14412.92652,0,0.010635,30.084712500000002,-0.1206499999999977,-11.344616831217461,16563.775211644075,4.959350000000001,0.05397500000000033,5.075223319228992,663.4689868919169,31.24794723665136,-0.11522564911380684,-10.83456973331517,13779.919373043434
2024-07-03 15:39:13.927655-03:00,1.0,2.0,2459.5,0.0,650,3.0,13.990104839906481,2367.788475699058,390.62536818857023,b'ShiftInProcess',14412.927655000001,0,0.001135,30.070913641378038,-0.013798858621964172,-12.157584688955218,21846.86947980605,4.960942175994842,0.001592175994841405,1.402798233340445,3.8724056139962633,31.23565,-0.012297236651360066,-10.834569736881116,13779.91939118479
2024-07-03 15:39:13.928225-03:00,1.0,2.0,2458.83411214936,0.0,650,3.0,13.985057049808706,2367.242820323316,390.6883284242328,b'ShiftInProcess',14412.928225000001,0,0.00057,30.063983818106117,-0.006929823271921265,-12.157584687581167,21846.869469929512,4.961741770987756,0.0007995949929142654,1.4027982331829218,3.8724056122569017,31.22719322429687,-0.008456775703130859,-14.836448601983964,48452.90558224878
2024-07-03 15:39:13.935580-03:00,1.0,2.0,2450.241822430113,0.0,650,3.0,13.91992284602299,2360.2019513981163,391.5007363771404,b'ShiftInProcess',14412.935580000001,0,0.007355,29.97456478275608,-0.08941903535003703,-12.157584683893546,21846.869443423268,4.972059351989683,0.010317581001927145,1.4027982327569197,3.8724056075530093,31.11807114486244,-0.10912207943442809,-14.836448597474925,48452.905523346264
